date,strategy_return,base_return,btc_return,equity,executed_regime,executed_position,doge_close,doge_return,base_proxy_score,doge_score,doge_fast_ma,doge_slow_ma,doge_risk_ma,doge_vol,doge_trend_ok,doge_risk_off,doge_beats_base,time_window_ok,doge_signal_raw,doge_signal,doge_execute
2021-01-19,0.0,0.0,-0.0201953140035822,16.999878137985217,CASH,CASH,0.0090428,-0.014752347954936629,0.13922595210213995,0.9551577263194309,0.009060984999999999,0.00437256,0.0038591960000000005,0.17034777180942695,False,True,True,False,False,False,False
2021-01-20,0.0,0.0,-0.0117927675891972,16.999878137985217,CASH,CASH,0.0090487,0.0006524527801123892,0.12337713663958727,0.9372497805562094,0.009279875,0.004436377,0.0038968839999999998,0.1704461158877089,False,True,True,False,False,False,False
2021-01-21,0.0,0.0,-0.1302038472176367,16.999878137985217,CASH,CASH,0.0081581,-0.09842297788632626,0.023998135546499988,0.43628521126760544,0.00940378,0.004491573,0.003928527333333333,0.17136130412581835,False,True,True,False,False,False,False
2021-01-22,0.0,0.0,0.0679102486764235,16.999878137985217,CASH,CASH,0.0085075,0.042828599796521205,-0.0014999999999998348,-0.1917939656482749,0.009302835,0.004550258,0.003963306,0.16724052162997938,False,True,False,False,False,False,False
2021-01-23,0.0,0.0,-0.0263216125459361,16.999878137985217,CASH,CASH,0.0085779,0.00827505142521301,0.0,-0.12656681159567873,0.009240685,0.0046100839999999995,0.003998532666666667,0.16378281324761176,False,True,False,False,False,False,False
2021-01-24,0.0,0.0,0.0056705530269967,16.999878137985217,CASH,CASH,0.0087135,0.015808064910992403,0.0,-0.10734225973999367,0.009188294999999999,0.004671179,0.004035291333333333,0.16368237457142465,False,True,False,False,False,False,False
2021-01-25,0.0,0.0,-0.0001766899463421,16.999878137985217,CASH,CASH,0.0083509,-0.0416135881104035,0.0,-0.1623971915747242,0.00910734,0.004728854,0.004069206,0.1640520737710793,False,True,False,False,False,False,False
2021-01-26,0.0,0.0,0.0066214632512975,16.999878137985217,CASH,CASH,0.0082472,-0.01241782322863405,0.0,-0.20852207293666036,0.0089987,0.004785452,0.004102354666666667,0.16418247612021014,False,True,False,False,False,False,False
2021-01-27,0.0,0.0,-0.0647294224395453,16.999878137985217,CASH,CASH,0.0074124,-0.10122223300029087,0.0,-0.23927790720348108,0.008882125000000001,0.004833655,0.004129783333333333,0.165832765231371,False,True,False,False,False,False,False
2021-01-28,0.0,0.0,0.0987517350734288,16.999878137985217,CASH,CASH,0.0364995,3.9241136474016507,0.0,2.7473819301848046,0.0102201,0.005172706,0.004351731333333333,0.7188352008187512,True,True,True,False,False,False,False
2021-01-29,0.0,0.0,0.0265950464051099,16.999878137985217,CASH,CASH,0.0459059,0.2577131193577995,0.0,3.509907750346305,0.01200645,0.005605534999999999,0.004636163333333334,0.7186387267440537,True,True,True,False,False,False,False
2021-01-30,0.0,0.0,0.0003118047891814,16.999878137985217,CASH,CASH,0.02826,-0.3843928558202758,0.0,1.8778004073319754,0.01292845,0.005861675,0.004803789333333333,0.7249306467329879,True,True,True,False,False,False,False
2021-01-31,0.0,0.0,-0.0341448237859746,16.999878137985217,CASH,CASH,0.037,0.3092710544939843,0.0,3.18902701356339,0.01433682,0.006205252,0.005031994666666667,0.725399416715818,True,True,True,False,False,False,False
2021-02-01,0.0,0.0,0.0130961309619139,16.999878137985217,CASH,CASH,0.0348173,-0.0589918918918918,0.0,3.308698503842489,0.01567365,0.00652706,0.005244912,0.7145237317416486,True,True,True,False,False,False,False
2021-02-02,0.0,0.0,0.057861021041049,16.999878137985217,CASH,CASH,0.0313489,-0.09961714435065339,0.0,2.6142059996771883,0.016807404999999997,0.006814021,0.0054354780000000005,0.7148387207522594,True,True,True,False,False,False,False
2021-02-03,0.0,0.0,0.060695185054858,16.999878137985217,CASH,CASH,0.0372597,0.18854888050298424,0.0,2.9677233859030743,0.018200855,0.007159968,0.005665303333333333,0.7145179883270372,True,True,True,False,False,False,False
2021-02-04,0.0,0.0,-0.0181347818262483,16.999878137985217,CASH,CASH,0.0529081,0.4199819107507574,0.0,4.657107725207164,0.020378635,0.007662347000000001,0.005999256666666667,0.7160823779905867,True,True,True,False,False,False,False
2021-02-05,0.0,0.0,0.0366459771944727,16.999878137985217,CASH,CASH,0.0467193,-0.11697263746004871,0.0,4.057624439777427,0.022252730000000002,0.008103739,0.006292405333333333,0.7174116750933198,True,True,True,False,False,False,False
2021-02-06,0.0,0.0,0.0234185003802536,16.999878137985217,CASH,CASH,0.0576559,0.23409169229847215,0.0,5.336718432303517,0.02468059,0.008654565000000001,0.006658251333333334,0.7166044010231878,True,True,True,False,False,False,False
2021-02-07,0.0,0.0,-0.0099841937135177,16.999878137985217,CASH,CASH,0.0779247,0.3515477167124266,0.0,7.490194155716807,0.028117915,0.009407979,0.007159031333333334,0.7169651491156371,True,True,True,False,False,False,False
2021-02-08,0.0,0.0,0.1953613919484356,16.999878137985217,CASH,CASH,0.0787,0.009949348537755087,0.0,7.703056575397001,0.031600775,0.010169313,0.007665060666666667,0.7171794699881436,True,True,True,False,False,False,False
2021-02-09,0.0,0.0,0.0009822129959609,16.999878137985217,CASH,CASH,0.0700121,-0.11039263024142332,0.0,6.737255075314685,0.034648945,0.010843689,0.008113047333333333,0.7179815068362574,True,True,True,False,False,False,False
2021-02-10,0.0,0.0,-0.0347441923188113,16.999878137985217,CASH,CASH,0.0725527,0.036288013072026226,0.0,7.893333006459837,0.037868675000000004,0.011544054,0.008578178666666667,0.7167725804699565,True,True,True,False,False,False,False
2021-02-11,0.0,0.0,0.0705668549830185,16.999878137985217,CASH,CASH,0.069583,-0.04093162625236546,0.0,7.179018513076699,0.04092245,0.012214743000000002,0.009023498,0.7163119328755795,True,True,True,False,False,False,False
2021-02-12,0.0,0.0,-0.0142154881298558,16.999878137985217,CASH,CASH,0.0697675,0.0026515097078307903,0.0,7.133400948950209,0.043981929999999995,0.012886958000000002,0.009469762666666666,0.7167152838169729,True,True,True,False,False,False,False
2021-02-13,0.0,0.0,-0.0028318206041328,16.999878137985217,CASH,CASH,0.0662405,-0.0505536245386462,0.0,6.6020542835829445,0.04685828,0.013523016,0.009892664,0.7175890785246961,True,True,True,False,False,False,False
2021-02-14,0.0,0.0,0.0302012419388599,16.999878137985217,CASH,CASH,0.0626783,-0.05377676798937192,0.0,6.505574249482093,0.04957465,0.014122229,0.010291800666666668,0.7180116373436912,True,True,True,False,False,False,False
2021-02-15,0.0,0.0,-0.0137241731252081,16.999878137985217,CASH,CASH,0.0565,-0.09857159495391554,0.0,5.850809971869241,0.05198729,0.014660529,0.010649872666666668,0.718841368775963,True,True,True,False,False,False,False
2021-02-16,0.0,0.0,0.0255128769742292,16.999878137985217,CASH,CASH,0.053476,-0.053522123893805285,0.0,6.214397496087637,0.05429047,0.015168219,0.010987778666666665,0.7191699419277655,False,True,True,False,False,False,False
2021-02-17,0.0,0.0,0.0607785531038427,16.999878137985217,CASH,CASH,0.0495187,-0.07400142119829467,0.0,0.35669529719585213,0.05494143,0.015636686,0.011299417333333334,0.7198614170779466,False,True,True,False,False,False,False
2021-02-18,0.0,0.0,-0.0108809124225749,16.999878137985217,CASH,CASH,0.0587991,0.1874120281832925,0.0,0.2808615014627749,0.05558609,0.016197067,0.011674096666666666,0.7192674323849583,True,True,True,False,False,False,False
2021-02-19,0.0,0.0,0.0844457893491308,16.999878137985217,CASH,CASH,0.055033,-0.0640503000896272,0.0,0.947381457891012,0.056924739999999995,0.016719816999999998,0.012023362,0.7198181897024435,False,True,True,False,False,False,False
2021-02-20,0.0,0.0,-0.001159267341609,16.999878137985217,CASH,CASH,0.0541708,-0.015666963458288663,0.0,0.46407567567567565,0.057783280000000006,0.017233737,0.012367537999999999,0.7190152968059449,False,True,True,False,False,False,False
2021-02-21,0.0,0.0,0.0280685279092367,16.999878137985217,CASH,CASH,0.0560183,0.034105089826991675,0.0,0.608921426991754,0.058843330000000006,0.017765806000000002,0.012723462,0.7190618495998663,False,True,True,False,False,False,False
2021-02-22,0.0,0.0,-0.0578467639935988,16.999878137985217,CASH,CASH,0.0535557,-0.043960634292722234,0.0,0.7083757324818414,0.05995367,0.018273674,0.01306249,0.7194743688156661,False,True,True,False,False,False,False
2021-02-23,0.0,0.0,-0.0960786441715828,16.999878137985217,CASH,CASH,0.0476562,-0.11015634190198231,0.0,0.2790280114976771,0.060473495,0.018722518,0.013362216666666666,0.7206217867650103,False,True,True,False,False,False,False
2021-02-24,0.0,0.0,0.0160602155815998,16.999878137985217,CASH,CASH,0.0567911,0.19168334865138204,0.0,0.07339140887690165,0.060667645000000006,0.019261529,0.013722854666666668,0.7197973998871066,False,True,True,False,False,False,False
2021-02-25,0.0,0.0,-0.0523886690205771,16.999878137985217,CASH,CASH,0.0499138,-0.12109820024616524,0.0,0.0683764525581505,0.06082736999999999,0.019731269,0.014037943999999998,0.7209048895672364,False,True,True,False,False,False,False
2021-02-26,0.0,0.0,-0.0169279128719989,16.999878137985217,CASH,CASH,0.0504768,0.01127944576449802,0.0,-0.1245163114269312,0.06046841500000001,0.020206952,0.014356638000000001,0.719871599545931,False,True,False,False,False,False,False
2021-02-27,0.0,0.0,-0.0036830494370082,16.999878137985217,CASH,CASH,0.0500725,-0.008009620261189343,0.0,-0.3574245393309182,0.059075805,0.020678609,0.014672888,0.16877618965858843,False,True,False,False,False,False,False
2021-02-28,0.0,0.0,-0.0210549808345603,16.999878137985217,CASH,CASH,0.0481582,-0.03823056567976435,0.0,-0.38807878017789077,0.05754871500000001,0.021130320999999997,0.014976445333333336,0.16341031535761755,False,True,False,False,False,False,False
2021-03-01,0.0,0.0,0.0986220208145842,16.999878137985217,CASH,CASH,0.0505933,0.050564597514026755,0.0,-0.2773634843119974,0.056577775,0.021601122,0.015296465999999998,0.1457164290339531,False,True,False,False,False,False,False
2021-03-02,0.0,0.0,-0.0231185453131594,16.999878137985217,CASH,CASH,0.050364,-0.004532220669535292,0.0,-0.30582872863449606,0.055468340000000005,0.022071347,0.015614922666666666,0.13616960400355407,False,True,False,False,False,False,False
2021-03-03,0.0,0.0,0.0394032697744559,16.999878137985217,CASH,CASH,0.0504146,0.0010046858867445163,0.0,-0.27547533161835513,0.05450991999999999,0.022538647999999998,0.015933466666666667,0.13545548702516147,False,True,False,False,False,False,False
2021-03-04,0.0,0.0,-0.0392314739985824,16.999878137985217,CASH,CASH,0.0499865,-0.00849158775434089,0.0,-0.2835274303938079,0.05352087,0.022995921,0.016249255333333334,0.13373865924390713,False,True,False,False,False,False,False
2021-03-05,0.0,0.0,0.0078062450373743,16.999878137985217,CASH,CASH,0.0495285,-0.009162473867944332,0.0,-0.2522927816064189,0.05268526999999999,0.023454125000000003,0.016562132,0.1302714164297094,False,True,False,False,False,False,False
2021-03-06,0.0,0.0,0.0026766240609816,16.999878137985217,CASH,CASH,0.0509588,0.02887832258194778,0.0,-0.18697858748562113,0.052099295000000004,0.023931221000000003,0.016884594000000003,0.10672823990652283,False,True,False,False,False,False,False
2021-03-07,0.0,0.0,0.0427466439726527,16.999878137985217,CASH,CASH,0.0519871,0.020179046602353257,0.0,-0.07987433628318585,0.05187365000000001,0.02441834,0.017213776,0.10436344911024255,False,True,False,False,False,False,False
2021-03-08,0.0,0.0,0.0275332904991489,16.999878137985217,CASH,CASH,0.0629738,0.21133511967391905,0.0,0.17760864686962363,0.05234854,0.025014132999999997,0.01761589733333333,0.10279176012831139,True,True,True,False,False,False,False
2021-03-09,0.0,0.0,0.0479106798125905,16.999878137985217,CASH,CASH,0.0579117,-0.08038422328015771,0.0,0.1694915254237288,0.052768190000000006,0.025558885,0.017984228,0.08171398837103712,True,True,True,False,False,False,False
2021-03-10,0.0,0.0,0.0176204575062175,16.999878137985217,CASH,CASH,0.0558692,-0.03526921157555385,0.0,-0.04982899398120033,0.052621695,0.026081967,0.018338888666666667,0.0818104809395808,False,True,False,False,False,False,False
2021-03-11,0.0344049292061336,0.0,0.0344049292061336,17.5847577418355,BTC,BTC,0.0559286,0.0010631976115642594,0.0,0.016273872040412085,0.052666475000000004,0.026608042000000002,0.018693966,0.0795848471505022,False,True,False,False,False,False,False
2021-03-12,-0.0095449167052659,0.0,-0.0095449167052659,17.4169126939074,BTC,BTC,0.0552731,-0.011720300526027905,0.0,0.02034860109136294,0.05272159,0.027127149000000003,0.019044863333333335,0.07923120624444137,False,True,False,False,False,False,False
2021-03-13,0.0693210550119778,0.0,0.0693210550119778,18.62427145690057,BTC,BTC,0.0627892,0.13598115539023503,0.0,0.12086943016835572,0.053060134999999994,0.027720751,0.019445864666666667,0.08291471184012476,True,True,True,False,False,False,False
2021-03-14,-0.0362827000350883,0.0,-0.0362827000350883,17.94853260225779,BTC,BTC,0.058221,-0.07275455014556642,0.0,0.08711117584122707,0.053293400000000005,0.028270130999999997,0.019816702666666665,0.08392792590431952,False,True,True,False,False,False,False
2021-03-15,-0.0570324976245716,0.0,-0.0570324976245716,16.924882959254976,BTC,BTC,0.0569691,-0.021502550626062766,0.0,0.19541843453737395,0.05375904499999999,0.028805905000000003,0.020179136666666667,0.08353666388864867,True,True,True,False,False,False,False
2021-03-16,0.0232990799421637,0.0,0.0232990799421637,17.31921716033442,BTC,BTC,0.0586507,0.02951775611691243,0.0,0.032744567370591504,0.053852025000000005,0.029358555,0.020552918666666666,0.0831433711115685,False,True,True,False,False,False,False
2021-03-17,0.0353636814980471,0.0,0.0353636814980471,17.931688439788,BTC,BTC,0.057892,-0.012935906988322365,0.0,0.1598395634073142,0.054250935,0.029904115,0.020921616,0.08111902933324021,True,True,True,False,False,False,False
2021-03-18,-0.0214691264079879,0.0985187652467629,-0.0214691264079879,17.546710753965538,BTC,BTC,0.0573485,-0.009388171077178264,0.09851876524676295,0.13613580892608068,0.05459452,0.030445877,0.02128665866666667,0.08046150718321952,True,True,True,False,False,False,False
2021-03-19,0.0066238020432916,-0.0015000000000001,0.0066238020432916,17.6629366925107,BTC,BTC,0.0582472,0.015670854512323862,0.09687098709889264,0.16325727694842485,0.05500325500000001,0.030996787,0.02165767733333333,0.0791109671221288,True,True,True,False,False,False,False
2021-03-20,0.0012453901007425,0.0,0.0012453901007425,17.684933939017597,BTC,BTC,0.0588186,0.009809913609581278,0.09687098709889264,0.2213620940982013,0.055536275,0.03155393,0.022032314666666664,0.07179926885505376,True,True,True,False,False,False,False
2021-03-21,0.0,0.0,-0.0129206633543468,17.684933939017597,BASE,0.0,0.0574781,-0.022790409836344283,0.09687098709889264,0.1360812597715506,0.055880515,0.032097979,0.022397861999999998,0.07090166454138808,True,True,True,False,False,False,False
2021-03-22,0.0,0.0,-0.0569872903195658,17.684933939017597,BASE,0.0,0.054888,-0.04506238028048937,0.09687098709889264,0.08982606623778899,0.05610671500000001,0.03261525,0.022746166666666665,0.07136599183381456,False,True,False,False,False,False,False
2021-03-23,-0.0389900006238395,-0.0389900006238395,0.004763766970365,16.99539835370274,BASE,0.0,0.0533532,-0.027962396152164337,0.05410398662763538,0.05828867034549523,0.056253645,0.033116182,0.023084278,0.07132969557387595,False,True,False,False,False,False,False
2021-03-24,-0.0014999999999999,-0.0014999999999999,-0.0374900006238395,16.969905256172186,BASE,0.0103198956464767,0.0514996,-0.034742058583177804,0.05252283064769392,0.03027017294669543,0.056329300000000006,0.033598918000000005,0.023409923333333332,0.07115591518698895,False,True,False,False,False,False,False
2021-03-25,0.0712536555114478,0.0712536555114478,-0.0193078303330647,18.179073039357387,BASE,0.0,0.051266,-0.0045359575608354685,0.12751892984059854,0.03508081205770397,0.056416175,0.0340795,0.02373393,0.06811227306980516,False,True,False,False,False,False,False
2021-03-26,0.0143851251753956,0.0143851251753956,0.0727536555114478,18.440581280601204,BASE,0.0965661708271918,0.053931,0.051983770920298156,0.14373843078398374,0.0583255492672512,0.05656478499999999,0.034584627,0.024075668666666664,0.059379187673619147,False,False,False,False,False,False,False
2021-03-27,-0.00070784708783,-0.00070784708783,0.0143851251753956,18.42752816884384,BASE,0.0405220984693996,0.054436,0.009363816728783059,0.14292883886651397,0.04710591666009445,0.05668723,0.035091767,0.024421374666666665,0.05496773287387365,False,False,False,False,False,False,False
2021-03-28,0.0333079766924482,0.0333079766924482,-0.00070784708783,19.04131184759112,BASE,0.0117974305273854,0.0536656,-0.014152399147622896,0.18099748599260668,-0.14781067682115412,0.05622182,0.035589748000000004,0.02476199,0.05504968517973018,False,False,False,False,False,False,False
2021-03-29,0.0192780591535037,0.0192780591535037,0.0333079766924482,19.408391383749294,BASE,0.0435913896420725,0.054124,0.008541784681434628,0.20376482538771135,-0.06540474550047748,0.056032435000000005,0.036091697,0.025105594666666668,0.05501492474544906,False,False,False,False,False,False,False
2021-03-30,-0.0001024740678476,-0.0001024740678476,0.0192780591535037,19.406402526933825,BASE,0.1114782709616328,0.0540003,-0.0022854925726110142,0.20364147070932193,-0.033451347074953675,0.05593899,0.036585319000000005,0.025448486,0.05447066912241928,False,False,False,False,False,False,False
2021-03-31,-0.000342352940175,-0.000342352940175,-0.0001024740678476,19.399758687970508,BASE,0.4090142655198028,0.0537699,-0.004266642963094647,0.20322940051290805,-0.03859742600386917,0.055831055,0.037075234,0.025789788666666667,0.05383427640537029,False,False,False,False,False,False,False
2021-04-01,0.0039095415497567,0.0039095415497567,-0.000342352940175,19.475602850616383,BASE,0.156212086750355,0.062151,0.15586973381018,0.20793347584810218,0.12443485167287527,0.05617495,0.037651585,0.026187354,0.06035364408168556,True,True,False,False,False,False,False
2021-04-02,-0.0321979589146805,-0.0321979589146805,0.0039095415497567,18.8485281901936,BASE,0.0802549867904784,0.0575849,-0.07346784444337173,0.16904048342107791,-0.08288527326355488,0.05591473500000001,0.038189985,0.02655449266666667,0.06212575146518818,False,True,False,False,False,False,False
2021-04-03,0.02015829785981,0.02015829785981,-0.0321979589146804,19.22848243567055,BASE,0.1308764684467428,0.0555113,-0.03600943997471562,0.1926063496960564,-0.0465416258738256,0.05577925,0.038699367000000005,0.026907594666666666,0.06253832005723631,False,True,False,False,False,False,False
2021-04-04,0.0159441228919756,0.0159441228919756,0.0201582978598098,19.535063722651078,BASE,0.2379507428579264,0.0573943,0.03392102148571552,0.21162141189736072,0.0074636952312745475,0.05580050999999999,0.039227761,0.02727265866666667,0.06268361491333146,False,True,False,False,False,False,False
2021-04-05,-0.0007080545511487,-0.0007080545511487,0.0159441228919756,19.521231831875273,BASE,0.4263235936434573,0.0599992,0.045386040077150414,0.21076351784239744,0.022992052950774777,0.055867935,0.039782622000000004,0.027654273333333337,0.06294723729369084,False,True,False,False,False,False,False
2021-04-06,-0.0704191344610623,-0.0704191344610623,-0.019259938992041,18.146563582660878,BASE,0.1951115311409461,0.0644047,0.07342597901305337,0.12550259887890491,0.11249740896842386,0.056193570000000005,0.040381199,0.028065838000000003,0.06402642991722819,False,True,False,False,False,False,False
2021-04-07,0.059583288769373,0.059583288769373,-0.0351381202131705,19.22779552077835,BASE,0.0352810142478915,0.0587769,-0.0873818215130262,0.08561071778386808,0.024907364621568284,0.05626499,0.040922953,0.028439637333333333,0.05428617114468531,False,False,False,False,False,False,False
2021-04-08,-0.0065322092229604,-0.0065322092229604,0.0379613768230555,19.102195537540325,BASE,0.0939746409241013,0.0617838,0.051157852829938344,0.0801394906766304,0.06071708167946266,0.05644182,0.041495779,0.028833715999999995,0.05298334826352098,False,False,False,False,False,False,False
2021-04-09,0.032232312627306,0.032232312627306,0.0011195381620978,19.717903475974257,BASE,0.0908133065497643,0.0615878,-0.0031723526231796084,0.1149548844212187,0.04708034533293892,0.05658028,0.042065406,0.029225894666666665,0.05251132839844018,False,False,False,False,False,False,False
2021-04-10,0.0083759473913636,0.0083759473913636,0.0279759019815784,19.883059598157004,BASE,0.317341521684193,0.0637167,0.034566910979122456,0.12429368787687478,0.10853873040340578,0.05689221,0.042655864,0.029632286,0.05278012767394352,False,False,False,False,False,False,False
2021-04-11,-0.0063541201844414,-0.0063541201844414,0.0039033527842884,19.756720247835904,BASE,0.1581941982690362,0.07433,0.16657014566039985,0.11714979066149622,0.3542122139629791,0.057864309999999995,0.043342364,0.030109294,0.06002433588970672,True,True,True,False,False,False,False
2021-04-12,0.0755488401031019,0.0755488401031019,-0.0023737371969768,21.249317546801375,BASE,0.1409409215971837,0.0707343,-0.048374815014126105,0.25029829278298976,0.32577427408290394,0.058733365,0.043944443,0.03056211333333333,0.056302072100087294,True,False,True,False,False,False,False
2021-04-13,0.0580247826408431,0.0580247826408431,0.0620614767791514,22.48230457872078,BASE,0.2590512054193674,0.094402,0.33460004552246936,0.32483383020324497,0.8330627810701443,0.060878484999999996,0.044790254,0.03117300066666667,0.07994779453367498,True,True,True,False,False,False,False
2021-04-14,0.0334785825865329,0.0334785825865329,-0.0096810066850177,23.234980269295068,BASE,0.2283134305326066,0.1214329,0.28633821317344976,0.27811688852295835,1.3686829477626499,0.06438682999999999,0.045906970000000005,0.03196407466666666,0.0928029388698141,True,True,True,False,False,False,False
2021-04-15,-0.0363438926986044,-0.0363438926986044,0.0031837912385941,22.39053063953362,BASE,0.4682552967822377,0.1823599,0.5017338793687707,0.21419874454215893,2.3813558064934823,0.070808275,0.047630869,0.03316054066666666,0.12571060784830537,True,True,True,False,False,False,False
2021-04-16,-0.0433695055455346,-0.0433695055455346,-0.02889772922664,21.4194643967949,BASE,1.0403118703077172,0.3654434,1.0039679776091126,0.1623623201406712,5.713266955691086,0.086358645,0.051181103000000006,0.03557723133333333,0.21258131207193878,True,True,True,False,False,False,False
2021-04-17,-0.0353641698308595,-0.0353641698308595,-0.0216539387101613,20.661982820180597,BASE,0.0559843475707952,0.2822532,-0.22764181813107032,0.08511340949413149,4.259480933782535,0.097788025,0.053906195999999997,0.03743952933333333,0.21911514365801057,True,True,True,False,False,False,False
2021-04-18,-0.0122051630979229,-0.0122051630979229,-0.0642703659893751,20.409799949933813,BASE,0.1773526397578613,0.3223299,0.14198846992700176,0.05159668034224607,4.955396866454808,0.11119832,0.057032095,0.039569016666666665,0.219211632514294,True,True,True,False,False,False,False
2021-04-19,0.0142336024894513,0.0142336024894513,-0.0092051630979229,20.700304929310395,BASE,0.2777905472028416,0.408903,0.2685853841049186,0.06667399589289058,6.572235709801612,0.12894345499999998,0.061019336,0.04227512333333333,0.22151999484995366,True,True,True,False,False,False,False
2021-04-20,-0.0467411608329642,-0.0467411608329642,0.0142336024894513,19.732748647318097,BASE,0.1491117155279293,0.3173205,-0.2239712107761499,0.01716464440117349,4.901452299520735,0.14212098499999998,0.064094341,0.044367171999999996,0.22762856214510707,True,True,True,False,False,False,False
2021-04-21,-0.0389805239606205,-0.0389805239606205,-0.0467411608329642,18.963555765862413,BASE,0.0583418698367108,0.3058251,-0.036226465040865574,-0.026291719372259048,3.920678669691558,0.15430469,0.067064266,0.04638372933333333,0.2274750215550124,True,True,True,False,False,False,False
2021-04-22,-0.0109462080023277,-0.0109462080023277,-0.0389805239606206,18.75597673998554,BASE,0.0563241639188738,0.2606615,-0.14767787209094352,-0.004910274652437652,3.5265599141441593,0.16445852,0.069590074,0.04809690933333333,0.23033321653689479,True,True,True,False,False,False,False
2021-04-23,-0.0015000000000002,-0.0015000000000002,-0.0109462080023277,18.727842774875562,BASE,0.053093610499868,0.2498155,-0.04160952039330701,-0.0260363584318154,3.50026391023089,0.17417373,0.072001491,0.04973395133333334,0.23044469674823956,True,True,True,False,False,False,False
2021-04-24,0.0,0.0,-0.0210718249377899,18.727842774875562,BASE,0.0,0.27,0.08079762864994366,-0.041321643954482457,3.704299904345902,0.184804015,0.074607584,0.05150923066666666,0.22998507957056574,True,True,True,False,False,False,False
2021-04-25,0.0,0.0,-0.0196026441900389,18.727842774875562,BASE,0.0,0.25159,-0.06818518518518535,-0.040642366415843956,3.193222576301017,0.19438355499999999,0.077029959,0.053164836,0.23142357142401132,True,True,True,False,False,False,False
2021-04-26,0.0,0.0,0.1005694892897983,18.727842774875562,BASE,0.0,0.27161,0.07957390993282742,0.032032466619194455,3.2172388040003295,0.20474381999999997,0.079653685,0.05495373466666667,0.23112558131110822,True,True,True,False,False,False,False
2021-04-27,0.0,0.0,0.0187139627331816,18.727842774875562,BASE,0.0,0.27232,0.002614042192849997,-0.026001563484618684,3.6331126684122506,0.21542097500000001,0.082285898,0.056746571333333336,0.23092930575733245,True,True,True,False,False,False,False
2021-04-28,0.0,0.0,-0.0030129806294884,18.727842774875562,BASE,0.0,0.32311,0.18650851938895419,-0.0195973683720847,4.229688041201739,0.228487285,0.08542521600000001,0.05887772799999999,0.23141465292006067,True,True,True,False,False,False,False
2021-04-29,0.0,0.0,-0.0235425522488149,18.727842774875562,BASE,0.0,0.30479,-0.05669895701154404,-0.05021125609551036,3.9488697436830025,0.24064739499999996,0.088382688,0.060885921333333336,0.23227648522966265,True,True,True,False,False,False,False
2021-04-30,0.0,0.0,0.0772900756231911,18.727842774875562,BASE,0.0,0.33746,0.10718855605498856,-0.058100556284030325,4.296256711348829,0.25433456,0.091666801,0.063113514,0.23179357456003252,True,True,True,False,False,False,False
2021-05-01,0.0,0.0,0.0018390041160067,18.727842774875562,BASE,0.0,0.39087,0.15827060985005637,-0.05207734178819701,4.258576617785551,0.27016156,0.09549392000000001,0.065696898,0.23181896740920435,True,True,True,False,False,False,False
2021-05-02,0.0,0.0,-0.0211445013241264,18.727842774875562,BASE,0.0,0.37397,-0.043236881827717566,-0.1186614471910592,4.28696827423188,0.285323345,0.099148545,0.06816717133333333,0.23119906975740828,True,True,True,False,False,False,False
2021-05-03,0.0,0.0,0.0104488989665809,18.727842774875562,BASE,0.0,0.44142,0.18036206112789777,-0.16699630550325206,3.6759602550793415,0.302674245,0.10347696599999999,0.07108808466666668,0.23069949963727499,True,True,True,False,False,False,False
2021-05-04,0.0,0.0,-0.0694319110279119,18.727842774875562,BASE,0.0,0.53854,0.220017217162793,-0.19398068955434722,3.434877203789089,0.3235296,0.108775231,0.07465574,0.23156070097937326,True,True,True,False,False,False,False
2021-05-05,0.0,0.0,0.0796259248823449,18.727842774875562,BASE,0.0,0.654,0.21439447394808187,-0.16358200364358788,2.5863147545046914,0.347111605,0.115231722,0.07899316866666667,0.2322673719000708,True,True,True,False,False,False,False
2021-05-06,0.0,0.0,-0.0181493837239326,18.727842774875562,BASE,0.0,0.58106,-0.11152905198776764,-0.12566241489783014,0.5900136655908961,0.357892435,0.12095985,0.08284466200000001,0.2354201704819303,True,True,True,False,False,False,False
2021-05-07,0.0,0.0,0.0163328585756417,18.727842774875562,BASE,0.0,0.68982,0.18717516263380718,-0.09360863679626907,1.4439758344635245,0.378270775,0.127783926,0.08742231333333333,0.23338482074436787,True,True,True,False,False,False,False
2021-05-08,0.0,0.0,0.0269965410300141,18.727842774875562,BASE,0.0,0.63708,-0.07645472732017045,-0.08240929255476148,0.9764843410431361,0.39400828000000004,0.133789731,0.09164847200000001,0.2355098968431296,True,True,True,False,False,False,False
2021-05-09,0.0,0.0,-0.0105536589364455,18.727842774875562,BASE,0.0,0.57063,-0.10430401205500095,-0.09528662312804614,0.39551433958665005,0.40209463,0.139036972,0.09543197666666667,0.23770970852233841,True,True,True,False,False,False,False
2021-05-10,0.0,0.0,-0.0416322978858134,18.727842774875562,BASE,0.0,0.45074,-0.21010111631004325,-0.05092579297507627,0.42045660460008083,0.408765605,0.143261772,0.098416422,0.24389635138872737,True,True,True,False,False,False,False
2021-05-11,-0.1257050029274735,-0.1257050029274735,0.0152980840308913,16.373659244034563,BASE,0.0,0.49326,0.0943337622576208,-0.1365723049940929,0.612882657440478,0.41813735,0.147824372,0.10168374933333332,0.24349288775626365,True,True,True,False,False,False,False
