date,strategy_return,equity,executed_regime,executed_position,selected_asset,selected_score,selected_return
2020-09-24,-0.0046244895830229,5.3695303949465485,BASE,0.2441745626651179,,,
2020-09-25,0.0039235795622025,5.390598174662786,BASE,0.1789642036610456,,,
2020-09-26,0.0042549820107,5.413535072922889,BASE,0.0571235442491728,,,
2020-09-27,-0.0072515488317053,5.374278558989439,BASE,0.0568113215401533,,,
2020-09-28,0.0134964828367669,5.446812417320845,BASE,0.0352314353122201,,,
2020-09-29,-0.005893650465662,5.414710808781129,BASE,0.0572489174708057,,,
2020-09-30,-0.0146113009773964,5.335594839448466,BASE,0.0187334198343328,,,
2020-10-01,-0.0045888881669212,5.311110391426235,BASE,0.0148275639531749,,,
2020-10-02,-0.0026810716718382,5.296870923809776,BASE,0.0080759087015978,,,
2020-10-03,0.0118164760967021,5.359461272468291,BASE,0.0524880214787881,,,
2020-10-04,0.0117731654702561,5.42255909686049,BASE,0.0535382267778736,,,
2020-10-05,-0.0014999999999999,5.4144252582152,BASE,0.0122254716967546,,,
2020-10-06,0.0,5.4144252582152,BASE,0.0,,,
2020-10-07,0.0,5.4144252582152,BASE,0.0,,,
2020-10-08,0.0,5.4144252582152,BASE,0.0,,,
2020-10-09,0.0,5.4144252582152,BASE,0.0,,,
2020-10-10,0.0,5.4144252582152,BASE,0.0,,,
2020-10-11,0.072927474226262,5.809285616683711,BASE,0.0,,,
2020-10-12,0.0024567459372337,5.82355755552073,BASE,0.0,,,
2020-10-13,0.003658187309605,5.844861219867091,BASE,0.0,,,
2020-10-14,0.015811660937804,5.937278183704149,BASE,0.0,,,
2020-10-15,-0.0406696120744695,5.69581138319469,BASE,0.0,,,
2020-10-16,0.0047154582763337,5.722669744122012,BASE,0.0440218256913923,,,
2020-10-17,0.0265801476976543,5.874779151145673,BASE,0.0099530648655907,,,
2020-10-18,0.0031472322869008,5.8932684457685705,BASE,0.002986886282791,,,
2020-10-19,-0.0284207751120486,5.72577718859645,BASE,0.0184407862888968,,,
2020-10-20,0.0593183544990776,6.065420869652347,BASE,0.041910151334768,,,
2020-10-21,0.0604539166965518,6.432099317635838,BASE,0.0708010994258372,,,
2020-10-22,-0.0117638533262476,6.356433044683312,BASE,0.0477945095478504,,,
2020-10-23,0.0074063210383517,6.403510828471024,BASE,0.0314510658377471,,,
2020-10-24,-0.0152375406415296,6.305937071973722,BASE,0.0613414234582201,,,
2020-10-25,-0.0328684768146652,6.098670525528816,BASE,0.0214199794808997,,,
2020-10-26,0.0278457148680322,6.268492366056764,BASE,0.0633617057047342,,,
2020-10-27,-0.0301168517259612,6.079705110922912,BASE,0.0168962020056877,,,
2020-10-28,0.0142691310378098,6.166457219821913,BASE,0.0223038195156688,,,
2020-10-29,0.0077587936710836,6.214301489072075,BASE,0.0,,,
2020-10-30,0.0170278980243507,6.320117981120566,BASE,0.0,,,
2020-10-31,-0.0021390762091219,6.306598767108308,BASE,0.0146329055305465,,,
2020-11-01,-0.0154147440322638,6.209384161399142,BASE,0.0588057428757885,,,
2020-11-02,0.0349949850066828,6.426681467028039,BASE,0.0,,,
2020-11-03,0.0085912748074128,6.481894853610984,BASE,0.0,,,
2020-11-04,0.1022347976281126,7.144570062216608,BASE,0.0290750137354354,,,
2020-11-05,-0.000647850355548,7.1399414499615625,BASE,0.0,,,
2020-11-06,-0.0488847182783994,6.790907423655925,BASE,0.1193927232021436,,,
2020-11-07,0.0443235728794801,7.091904703766142,BASE,0.0173286791053853,,,
2020-11-08,-0.0094790986811069,7.024679839242137,BASE,0.0361096204764082,,,
2020-11-09,-0.0020354361606976,7.0103815518800205,BASE,0.0006569494553914,,,
2020-11-10,0.0253006920869884,7.1877490569364415,BASE,0.0412818412379515,,,
2020-11-11,0.0387407996817188,7.46620820331368,BASE,0.0030112500012116,,,
2020-11-12,0.0017702091719422,7.479424953554816,BASE,0.0,,,
2020-11-13,-0.01533328840062,7.3647407736711665,BASE,0.0845275510388614,,,
2020-11-14,-0.0070595409587161,7.312749084529108,BASE,0.0241335892656067,,,
2020-11-15,0.0474130475653318,7.659468804707224,BASE,0.0150181561596711,,,
2020-11-16,0.0565893462617501,8.092913137077876,BASE,0.1382003114584318,,,
2020-11-17,0.0066106511100614,8.14641256229113,BASE,0.0045801711796036,,,
2020-11-18,0.0015020150629045,8.158648596668327,BASE,0.0057377930158419,,,
2020-11-19,0.0479053318519198,8.549491365154923,BASE,0.1089583499602497,,,
2020-11-20,0.3998977599951505,11.968413811178259,BASE,0.0689974065805634,,,
2020-11-21,0.0109042273920521,12.098920116897524,BASE,0.0,,,
2020-11-22,0.0866917843686947,13.147797090765668,BASE,0.0809660290951237,,,
2020-11-23,-0.005931841335568,13.069806444511004,BASE,0.2936628366888918,,,
2020-11-24,-0.05863100649619,12.303510537958934,BASE,0.161909585941349,,,
2020-11-25,-0.0872168568920103,11.230437020100428,BASE,0.0356195362516547,,,
2020-11-26,-0.0014999999999999,11.213591364570279,BASE,0.0033645797271238,,,
2020-11-27,0.0323591745859859,11.576453925272313,BASE,0.0,,,
2020-11-28,0.0262496578695645,11.88033188015349,BASE,0.1291398379686763,,,
2020-11-29,0.0830839060125958,12.867396257482609,BASE,0.059169874455057,,,
2020-11-30,-0.047264223413335,12.25922876602104,BASE,0.0276751866245859,,,
2020-12-01,0.0234015953138189,12.546114276462992,BASE,0.0179430596939965,,,
2020-12-02,0.0113418547819761,12.688410482664713,BASE,0.024087933462378,,,
2020-12-03,-0.0397170204768845,12.184464623705603,BASE,0.0235587447762439,,,
2020-12-04,0.026655557056854,12.509248315690007,BASE,0.0,,,
2020-12-05,0.0110582703056143,12.647578964884959,BASE,0.0553416014574548,,,
2020-12-06,-0.0099434899841934,12.52181789012333,BASE,0.0502914229459194,,,
2020-12-07,-0.04397111687336,11.971219572209787,BASE,0.0077890914204594,,,
2020-12-08,0.0118515987952483,12.113097663669441,BASE,0.0,,,
2020-12-09,-0.0154600976847336,11.925827990524393,BASE,0.0360237553124005,,,
2020-12-10,-0.0119476538280972,11.783342326080176,BASE,0.0,,,
2020-12-11,0.0428108954438573,12.287797762381173,BASE,0.0019292922006773,,,
2020-12-12,0.0194750405264803,12.52710312178474,BASE,0.0191004618968626,,,
2020-12-13,0.0051186467372341,12.59122493730606,BASE,0.0536956911808368,,,
2020-12-14,-0.0014999999999999,12.572338099900103,BASE,0.0254538574819012,,,
2020-12-15,0.0967728169818129,13.78899867387521,BASE,0.0,,,
2020-12-16,0.0685073529963178,14.733646473492136,BASE,0.1185972276829872,,,
2020-12-17,0.0136082740130787,14.934145971915248,BASE,0.0203379794788891,,,
2020-12-18,0.0309087266021825,15.395741406798262,BASE,0.0688588084540036,,,
2020-12-19,-0.0153679789065477,15.159139977607923,BASE,0.0652134610693009,,,
2020-12-20,-0.0313704407320748,14.683591075391147,BASE,0.1958164276607152,,,
2020-12-21,0.0480235002999596,15.388748515804679,BASE,0.0616198963281166,,,
2020-12-22,-0.0242759690039682,15.015171733825142,BASE,0.0464714733716533,,,
2020-12-23,0.0213681026274967,15.336017464403007,BASE,0.0,,,
2020-12-24,0.0414371323095594,15.971498049177189,BASE,0.2785551219406412,,,
2020-12-25,0.0720656413543445,17.122494299480806,BASE,0.1083873975203695,,,
2020-12-26,-0.0079918047482786,16.985654668235842,BASE,0.0,,,
2020-12-27,0.0303538665365885,17.501234963072054,BASE,0.1148318633955661,,,
2020-12-28,0.0112849578332765,17.69873566166059,BASE,0.1092982961323194,,,
2020-12-29,0.0544290670074858,18.662061330936893,BASE,0.0753802253326993,,,
2020-12-30,0.001665423399874,18.69314156456732,BASE,0.0,,,
2020-12-31,0.0141081876652411,18.956867913813156,BASE,0.0371745803847791,,,
2021-01-01,0.0970499824592447,20.79663161233094,BASE,0.2019315477176615,,,
2021-01-02,0.0255364402068101,21.327703552002287,BASE,0.7561894541604735,,,
2021-01-03,-0.0014999999999998,21.29571199667429,BASE,0.2374773999088686,,,
2021-01-04,0.0,21.29571199667429,BASE,0.0,,,
2021-01-05,0.0,21.29571199667429,BASE,0.0,,,
2021-01-06,0.0,21.29571199667429,BASE,0.0,,,
2021-01-07,0.0,21.29571199667429,BASE,0.0,,,
2021-01-08,0.0,21.29571199667429,BASE,0.0,,,
2021-01-09,0.0,21.29571199667429,BASE,0.0,,,
2021-01-10,0.0,21.29571199667429,BASE,0.0,,,
2021-01-11,0.0,21.29571199667429,BASE,0.0,,,
2021-01-12,0.0,21.29571199667429,BASE,0.0,,,
2021-01-13,0.0,21.29571199667429,BASE,0.0,,,
2021-01-14,0.0,21.29571199667429,CASH,CASH,,,
2021-01-15,0.0,21.29571199667429,CASH,CASH,,,
2021-01-16,0.0,21.29571199667429,CASH,CASH,,,
2021-01-17,0.0,21.29571199667429,CASH,CASH,,,
2021-01-18,0.0,21.29571199667429,CASH,CASH,,,
2021-01-19,0.0,21.29571199667429,CASH,CASH,,,
2021-01-20,0.0,21.29571199667429,CASH,CASH,,,
2021-01-21,0.0,21.29571199667429,CASH,CASH,,,
2021-01-22,0.0,21.29571199667429,CASH,CASH,,,
2021-01-23,0.0,21.29571199667429,CASH,CASH,,,
2021-01-24,0.0,21.29571199667429,CASH,CASH,,,
2021-01-25,0.0,21.29571199667429,CASH,CASH,,,
2021-01-26,0.0,21.29571199667429,CASH,CASH,,,
2021-01-27,0.0,21.29571199667429,CASH,CASH,,,
2021-01-28,0.0,21.29571199667429,CASH,CASH,,,
2021-01-29,0.0,21.29571199667429,CASH,CASH,,,
2021-01-30,0.0,21.29571199667429,CASH,CASH,,,
2021-01-31,0.0,21.29571199667429,CASH,CASH,,,
2021-02-01,0.0,21.29571199667429,CASH,CASH,,,
2021-02-02,0.0,21.29571199667429,CASH,CASH,,,
2021-02-03,0.0,21.29571199667429,CASH,CASH,,,
2021-02-04,0.0,21.29571199667429,CASH,CASH,,,
2021-02-05,0.0,21.29571199667429,CASH,CASH,,,
2021-02-06,0.0,21.29571199667429,CASH,CASH,,,
2021-02-07,0.0,21.29571199667429,CASH,CASH,,,
2021-02-08,0.0,21.29571199667429,CASH,CASH,,,
2021-02-09,0.0,21.29571199667429,CASH,CASH,,,
2021-02-10,0.0,21.29571199667429,CASH,CASH,,,
2021-02-11,0.0,21.29571199667429,CASH,CASH,,,
2021-02-12,0.0,21.29571199667429,CASH,CASH,,,
2021-02-13,0.0,21.29571199667429,CASH,CASH,,,
2021-02-14,0.0,21.29571199667429,CASH,CASH,,,
2021-02-15,0.0,21.29571199667429,CASH,CASH,,,
2021-02-16,0.0,21.29571199667429,CASH,CASH,,,
2021-02-17,0.0,21.29571199667429,CASH,CASH,,,
2021-02-18,0.0,21.29571199667429,CASH,CASH,,,
2021-02-19,0.0,21.29571199667429,CASH,CASH,,,
2021-02-20,0.0,21.29571199667429,CASH,CASH,,,
2021-02-21,0.0,21.29571199667429,CASH,CASH,,,
2021-02-22,0.0,21.29571199667429,CASH,CASH,,,
2021-02-23,0.0,21.29571199667429,CASH,CASH,,,
2021-02-24,0.0,21.29571199667429,CASH,CASH,,,
2021-02-25,0.0,21.29571199667429,CASH,CASH,,,
2021-02-26,0.0,21.29571199667429,CASH,CASH,,,
2021-02-27,0.0,21.29571199667429,CASH,CASH,,,
2021-02-28,0.0,21.29571199667429,CASH,CASH,,,
2021-03-01,0.0,21.29571199667429,CASH,CASH,,,
2021-03-02,0.0,21.29571199667429,CASH,CASH,,,
2021-03-03,0.0,21.29571199667429,CASH,CASH,,,
2021-03-04,0.0,21.29571199667429,CASH,CASH,,,
2021-03-05,0.0,21.29571199667429,CASH,CASH,,,
2021-03-06,0.0,21.29571199667429,CASH,CASH,,,
2021-03-07,0.0,21.29571199667429,CASH,CASH,,,
2021-03-08,0.0,21.29571199667429,CASH,CASH,,,
2021-03-09,0.0,21.29571199667429,CASH,CASH,,,
2021-03-10,0.0,21.29571199667429,CASH,CASH,,,
2021-03-11,0.0344049292061336,22.02838946031408,BTC,BTC,,,
2021-03-12,-0.0095449167052659,21.818130317764226,BTC,BTC,,,
2021-03-13,0.0693210550119778,23.33058612978046,BTC,BTC,,,
2021-03-14,-0.0362827000350883,22.484089471590845,BTC,BTC,,,
2021-03-15,-0.0570324976245716,21.201765692211684,BTC,BTC,,,
2021-03-16,0.0232990799421637,21.695747325989547,BTC,BTC,,,
2021-03-17,0.0353636814980471,22.46298882428795,BTC,BTC,,,
2021-03-18,-0.0214691264079879,21.980728077718094,BTC,BTC,,,
2021-03-19,0.0066238020432916,22.12632406927232,BTC,BTC,,,
2021-03-20,0.0012453901007425,22.153879974234016,BTC,BTC,,,
2021-03-21,0.0,22.153879974234016,BASE,0.0,,,
2021-03-22,0.0,22.153879974234016,BASE,0.0,,,
2021-03-23,-0.0389900006238395,21.290100180218165,BASE,0.0,,,
2021-03-24,-0.0014999999999999,21.25816502994784,BASE,0.0103198956464767,,,
2021-03-25,0.0712536555114478,22.77288699779725,BASE,0.0,,,
2021-03-26,0.0143851251753956,23.100477827865706,BASE,0.0965661708271918,,,
2021-03-27,-0.00070784708783,23.08412622190777,BASE,0.0405220984693996,,,
2021-03-28,0.0333079766924482,23.853011760072608,BASE,0.0117974305273854,,,
2021-03-29,0.0192780591535037,24.31285153177251,BASE,0.0435913896420725,,,
2021-03-30,-0.0001024740678476,24.310360094975074,BASE,0.1114782709616328,,,
2021-03-31,-0.000342352940175,24.302037371719845,BASE,0.4090142655198028,,,
2021-04-01,0.0039095415497567,24.397047196568323,BASE,0.156212086750355,,,
2021-04-02,-0.0321979589146805,23.611512073293696,BASE,0.0802549867904784,,,
2021-04-03,0.02015829785981,24.08747996658765,BASE,0.1308764684467428,,,
2021-04-04,0.0159441228919756,24.471533707332927,BASE,0.2379507428579264,,,
2021-04-05,-0.0007080545511487,24.45420652651786,BASE,0.4263235936434573,,,
2021-04-06,-0.0704191344610623,22.732162468988413,BASE,0.1951115311409461,,,
2021-04-07,0.059583288769373,24.086619469730454,BASE,0.0352810142478915,,,
2021-04-08,-0.0065322092229604,23.929280631880342,BASE,0.0939746409241013,,,
2021-04-09,0.032232312627306,24.70057668615365,BASE,0.0908133065497643,,,
2021-04-10,0.0083759473913636,24.907467417013216,BASE,0.317341521684193,,,
2021-04-11,-0.0063541201844414,24.749202375555456,BASE,0.1581941982690362,,,
2021-04-12,0.0755488401031019,26.618975908505604,BASE,0.1409409215971837,,,
2021-04-13,0.0580247826408431,28.16353619971848,BASE,0.2590512054193674,,,
2021-04-14,0.0334785825865329,29.106411472309563,BASE,0.2283134305326066,,,
2021-04-15,-0.0363438926986044,28.048571176918518,BASE,0.4682552967822377,,,
2021-04-16,-0.0433695055455346,26.83211851371683,BASE,1.0403118703077172,,,
2021-04-17,-0.0353641698308595,25.883222917675997,BASE,0.0559843475707952,,,
2021-04-18,-0.0122051630979229,25.567313960465867,BASE,0.1773526397578613,,,
2021-04-19,0.0142336024894513,25.931228944102138,BASE,0.2777905472028416,,,
2021-04-20,-0.0467411608329642,24.71917320142944,BASE,0.1491117155279293,,,
2021-04-21,-0.0389805239606205,23.755606878164393,BASE,0.0583418698367108,,,
2021-04-22,-0.0109462080023277,23.49557306405448,BASE,0.0563241639188738,,,
2021-04-23,-0.0015000000000002,23.460329704458395,BASE,0.053093610499868,,,
2021-04-24,0.0,23.460329704458395,BASE,0.0,,,
2021-04-25,0.0,23.460329704458395,BASE,0.0,,,
2021-04-26,0.0,23.460329704458395,BASE,0.0,,,
2021-04-27,0.0,23.460329704458395,BASE,0.0,,,
2021-04-28,0.0,23.460329704458395,BASE,0.0,,,
2021-04-29,0.0,23.460329704458395,BASE,0.0,,,
2021-04-30,0.0,23.460329704458395,BASE,0.0,,,
2021-05-01,0.0,23.460329704458395,BASE,0.0,,,
2021-05-02,0.0016266126047195,23.498490572466544,CANDIDATE,ETH,,,
2021-05-03,0.1632379066708253,27.334334983440108,CANDIDATE,ETH,,,
2021-05-04,-0.0559684527140458,25.80447454844955,CANDIDATE,ETH,,,
2021-05-05,0.088067032827932,28.076998055615395,CANDIDATE,ETH,,,
2021-05-06,0.0,28.076998055615395,BASE,0.0,,,
2021-05-07,0.0,28.076998055615395,BASE,0.0,,,
2021-05-08,0.0,28.076998055615395,BASE,0.0,,,
2021-05-09,0.0,28.076998055615395,BASE,0.0,,,
2021-05-10,0.0,28.076998055615395,BASE,0.0,,,
2021-05-11,-0.1257050029274735,24.547578932839592,BASE,0.0,,,
2021-05-12,-0.0014999999999997,24.51075756444034,BASE,0.1055916839638922,,,
2021-05-13,0.0,24.51075756444034,CASH,CASH,,,
2021-05-14,0.0,24.51075756444034,BASE,0.0,,,
2021-05-15,0.0,24.51075756444034,BASE,0.0,,,
2021-05-16,0.0,24.51075756444034,BASE,0.0,,,
2021-05-17,0.0,24.51075756444034,BASE,0.0,,,
2021-05-18,0.0,24.51075756444034,CASH,CASH,,,
2021-05-19,0.0,24.51075756444034,CASH,CASH,,,
2021-05-20,0.0,24.51075756444034,CASH,CASH,,,
2021-05-21,0.0,24.51075756444034,CASH,CASH,,,
2021-05-22,0.0,24.51075756444034,CASH,CASH,,,
2021-05-23,0.0,24.51075756444034,CASH,CASH,,,
2021-05-24,0.0,24.51075756444034,CASH,CASH,,,
2021-05-25,0.0,24.51075756444034,CASH,CASH,,,
2021-05-26,0.0,24.51075756444034,CASH,CASH,,,
2021-05-27,0.0,24.51075756444034,CASH,CASH,,,
2021-05-28,0.0,24.51075756444034,CASH,CASH,,,
2021-05-29,0.0,24.51075756444034,CASH,CASH,,,
2021-05-30,0.0,24.51075756444034,CASH,CASH,,,
2021-05-31,0.0,24.51075756444034,CASH,CASH,,,
2021-06-01,0.0,24.51075756444034,CASH,CASH,,,
2021-06-02,0.0,24.51075756444034,CASH,CASH,,,
2021-06-03,0.0,24.51075756444034,CASH,CASH,,,
2021-06-04,0.0,24.51075756444034,CASH,CASH,,,
2021-06-05,0.0,24.51075756444034,CASH,CASH,,,
2021-06-06,0.0,24.51075756444034,CASH,CASH,,,
2021-06-07,0.0,24.51075756444034,CASH,CASH,,,
2021-06-08,0.0,24.51075756444034,CASH,CASH,,,
2021-06-09,0.0,24.51075756444034,CASH,CASH,,,
2021-06-10,0.0,24.51075756444034,CASH,CASH,,,
2021-06-11,0.0,24.51075756444034,CASH,CASH,,,
2021-06-12,0.0,24.51075756444034,CASH,CASH,,,
2021-06-13,0.0,24.51075756444034,CASH,CASH,,,
2021-06-14,0.0,24.51075756444034,CASH,CASH,,,
2021-06-15,0.0,24.51075756444034,CASH,CASH,,,
2021-06-16,0.0,24.51075756444034,CASH,CASH,,,
2021-06-17,0.0,24.51075756444034,CASH,CASH,,,
2021-06-18,0.0,24.51075756444034,CASH,CASH,,,
2021-06-19,0.0,24.51075756444034,CASH,CASH,,,
2021-06-20,0.0,24.51075756444034,CASH,CASH,,,
2021-06-21,0.0,24.51075756444034,CASH,CASH,,,
2021-06-22,0.0,24.51075756444034,CASH,CASH,,,
2021-06-23,0.0,24.51075756444034,CASH,CASH,,,
2021-06-24,0.0,24.51075756444034,CASH,CASH,,,
2021-06-25,0.0,24.51075756444034,CASH,CASH,,,
2021-06-26,0.0,24.51075756444034,CASH,CASH,,,
2021-06-27,0.0,24.51075756444034,CASH,CASH,,,
2021-06-28,0.0,24.51075756444034,CASH,CASH,,,
2021-06-29,0.0,24.51075756444034,CASH,CASH,,,
2021-06-30,0.0,24.51075756444034,CASH,CASH,,,
2021-07-01,0.0,24.51075756444034,CASH,CASH,,,
2021-07-02,0.0,24.51075756444034,CASH,CASH,,,
2021-07-03,0.0,24.51075756444034,CASH,CASH,,,
2021-07-04,0.0,24.51075756444034,CASH,CASH,,,
2021-07-05,0.0,24.51075756444034,CASH,CASH,,,
2021-07-06,0.0,24.51075756444034,CASH,CASH,,,
2021-07-07,0.0,24.51075756444034,CASH,CASH,,,
2021-07-08,0.0,24.51075756444034,CASH,CASH,,,
2021-07-09,0.0,24.51075756444034,CASH,CASH,,,
2021-07-10,0.0,24.51075756444034,CASH,CASH,,,
2021-07-11,0.0,24.51075756444034,CASH,CASH,,,
2021-07-12,0.0,24.51075756444034,CASH,CASH,,,
2021-07-13,0.0,24.51075756444034,CASH,CASH,,,
2021-07-14,0.0,24.51075756444034,CASH,CASH,,,
2021-07-15,0.0,24.51075756444034,CASH,CASH,,,
2021-07-16,0.0,24.51075756444034,CASH,CASH,,,
2021-07-17,0.0,24.51075756444034,CASH,CASH,,,
2021-07-18,0.0,24.51075756444034,CASH,CASH,,,
2021-07-19,0.0,24.51075756444034,CASH,CASH,,,
2021-07-20,0.0,24.51075756444034,CASH,CASH,,,
2021-07-21,0.0,24.51075756444034,CASH,CASH,,,
2021-07-22,0.0,24.51075756444034,CASH,CASH,,,
2021-07-23,0.0,24.51075756444034,CASH,CASH,,,
2021-07-24,0.0,24.51075756444034,CASH,CASH,,,
2021-07-25,0.0,24.51075756444034,CASH,CASH,,,
2021-07-26,0.0,24.51075756444034,CASH,CASH,,,
2021-07-27,0.0,24.51075756444034,CASH,CASH,,,
2021-07-28,0.0,24.51075756444034,CASH,CASH,,,
2021-07-29,0.0,24.51075756444034,CASH,CASH,,,
2021-07-30,0.0,24.51075756444034,CASH,CASH,,,
2021-07-31,0.0,24.51075756444034,CASH,CASH,,,
2021-08-01,0.0,24.51075756444034,CASH,CASH,,,
2021-08-02,0.0,24.51075756444034,CASH,CASH,,,
2021-08-03,0.0,24.51075756444034,CASH,CASH,,,
2021-08-04,0.0,24.51075756444034,CASH,CASH,,,
2021-08-05,0.0,24.51075756444034,CASH,CASH,,,
2021-08-06,0.0,24.51075756444034,CASH,CASH,,,
2021-08-07,0.0,24.51075756444034,CASH,CASH,,,
2021-08-08,0.0,24.51075756444034,BASE,0.0,,,
2021-08-09,0.0,24.51075756444034,BASE,0.0,,,
2021-08-10,-0.0144510457609603,24.156551485240808,BTC,BTC,,,
2021-08-11,-0.0016231219969555,24.117342455154525,BTC,BTC,,,
2021-08-12,-0.0244336534024741,23.528067668616508,BTC,BTC,,,
2021-08-13,0.0766008243428906,25.330337047227847,BTC,BTC,,,
2021-08-14,-0.0153031380753138,24.942703401899884,BTC,BTC,,,
2021-08-15,-0.0020117484067373,24.89252495807139,BTC,BTC,,,
2021-08-16,-0.0228325054253624,24.324166246915258,BTC,BTC,,,
2021-08-17,-0.0262593927098782,23.685428413097146,BTC,BTC,,,
2021-08-18,0.0002089674791565,23.690377897365373,BTC,BTC,,,
2021-08-19,0.0459750960121274,24.77954529576033,BTC,BTC,,,
2021-08-20,0.054786484866967,26.137129479116826,BTC,BTC,,,
2021-08-21,-0.0101495322517303,25.87184984050088,BTC,BTC,,,
2021-08-22,0.008548423073512,26.093013358631854,BTC,BTC,,,
2021-08-23,0.0050697391225937,26.22529812928247,BTC,BTC,,,
2021-08-24,-0.0366716947352786,25.26357200194375,BTC,BTC,,,
2021-08-25,0.0272540530993721,25.952106734764534,BTC,BTC,,,
2021-08-26,-0.0434818386827765,24.823661416245308,BTC,BTC,,,
2021-08-27,0.0475201984806121,26.0032867337608,BTC,BTC,,,
2021-08-28,-0.0035571704853688,25.91078860966888,BTC,BTC,,,
2021-08-29,-0.0026080189629483,25.84321278162992,BTC,BTC,,,
2021-08-30,-0.0366003572436993,24.89734196149733,BTC,BTC,,,
2021-08-31,0.0025111258540604,24.95986232059423,BTC,BTC,,,
2021-09-01,0.0362971909872615,25.86583521026059,BTC,BTC,,,
2021-09-02,0.0402264238658995,26.906325261074045,BASE,0.1689651435600182,,,
2021-09-03,-0.013354121647186,26.54701492045891,BASE,0.1212574822988576,,,
2021-09-04,0.0166695834791739,26.989542601798377,BASE,0.0408110839483409,,,
2021-09-05,-0.0059539932511283,26.82884704729623,BASE,0.1061550483816025,,,
2021-09-06,-0.1253447489921744,23.465991948403445,BASE,0.1624328664905651,,,
2021-09-07,-0.0014999999999997,23.430792960480847,BASE,0.1816107336469057,,,
2021-09-08,0.0,23.430792960480847,BASE,0.0,,,
2021-09-09,0.0,23.430792960480847,BASE,0.0,,,
2021-09-10,0.0,23.430792960480847,BASE,0.0,,,
2021-09-11,0.0,23.430792960480847,BASE,0.0,,,
2021-09-12,0.0,23.430792960480847,BASE,0.0,,,
2021-09-13,0.0,23.430792960480847,BASE,0.0,,,
2021-09-14,0.0,23.430792960480847,BASE,0.0,,,
2021-09-15,0.0,23.430792960480847,BASE,0.0,,,
2021-09-16,0.0,23.430792960480847,BASE,0.0,,,
2021-09-17,0.0,23.430792960480847,BASE,0.0,,,
2021-09-18,0.0,23.430792960480847,BASE,0.0,,,
2021-09-19,0.0,23.430792960480847,BASE,0.0,,,
2021-09-20,0.0,23.430792960480847,BASE,0.0,,,
2021-09-21,0.0,23.430792960480847,BASE,0.0,,,
2021-09-22,0.0,23.430792960480847,CASH,CASH,,,
2021-09-23,0.0,23.430792960480847,BASE,0.0,,,
2021-09-24,0.0,23.430792960480847,BASE,0.0,,,
2021-09-25,0.0,23.430792960480847,BASE,0.0,,,
2021-09-26,0.0,23.430792960480847,BASE,0.0,,,
2021-09-27,0.0,23.430792960480847,BASE,0.0,,,
2021-09-28,0.0,23.430792960480847,BASE,0.0,,,
2021-09-29,0.0,23.430792960480847,BASE,0.0,,,
2021-09-30,0.0,23.430792960480847,BASE,0.0,,,
2021-10-01,0.0,23.430792960480847,BASE,0.0,,,
2021-10-02,0.0,23.430792960480847,BASE,0.0,,,
2021-10-03,0.0,23.430792960480847,BASE,0.0,,,
2021-10-04,0.0,23.430792960480847,BASE,0.0,,,
2021-10-05,0.0,23.430792960480847,BASE,0.0,,,
2021-10-06,0.0,23.430792960480847,BASE,0.0,,,
2021-10-07,0.0,23.430792960480847,BASE,0.0,,,
2021-10-08,0.0030902541627606,23.503200065963757,BTC,BTC,,,
2021-10-09,0.0185034947173781,23.938091404225798,BTC,BTC,,,
2021-10-10,-0.0052906548022446,23.81144322598146,BTC,BTC,,,
2021-10-11,0.0514526427486781,25.036604907618315,BTC,BTC,,,
2021-10-12,-0.025654869774244,24.394294069124168,BTC,BTC,,,
2021-10-13,0.0244668770234368,24.991146262186984,BTC,BTC,,,
2021-10-14,-0.0003322467620757,24.982843034760812,BTC,BTC,,,
2021-10-15,-0.012920686426769,24.660047553859478,BASE,0.0123138718143274,,,
2021-10-16,0.0107228564759229,24.924473704468948,BASE,0.035099536675172,,,
2021-10-17,0.0078258259244154,25.119528296937794,BASE,0.0056539367194561,,,
2021-10-18,0.0366191881804565,26.03938503064766,BASE,0.0325442329485869,,,
2021-10-19,0.0267704450130281,26.736470955783684,BASE,0.0,,,
2021-10-20,-0.0576996764160038,25.19378523312908,BASE,0.1076498913587782,,,
2021-10-21,-0.03303862261516999,24.361417270564086,CANDIDATE,BCH,BCH,1.0156415621983215,-0.03303862261516999
2021-10-22,0.0008020532563361993,24.380956424614908,CANDIDATE,BCH,BCH,0.5222571994335996,0.0008020532563361993
2021-10-23,0.00833466901747082,24.58416362674345,CANDIDATE,BCH,BCH,0.5918635335332725,0.00833466901747082
2021-10-24,-0.01891591161977424,24.119131760333904,CANDIDATE,BCH,BCH,0.8063441483764888,-0.01891591161977424
2021-10-25,0.0066429034348669536,24.279352823550635,CANDIDATE,BCH,BCH,0.8846865721227137,0.0066429034348669536
2021-10-26,-0.015129567036858194,23.912016727395194,CANDIDATE,BCH,BCH,1.112289482952841,-0.015129567036858194
2021-10-27,-0.10377512665468214,21.43054416294088,CANDIDATE,BCH,BCH,0.37559865955218363,-0.10377512665468214
2021-10-28,0.055251641137855634,22.614616898420657,CANDIDATE,BCH,BCH,0.7580585321532138,0.055251641137855634
2021-10-29,-0.0217724360642604,22.122241597882052,BASE,0.0470638586756213,,,
2021-10-30,-0.0082055576633015,21.940716268809144,BASE,0.0369330786345417,,,
2021-10-31,0.0075153771333806,22.105609026145746,BASE,0.0490977509718517,,,
