ts,date,selected,gross_exposure,strategy_ret,kill_day,overlay_multiplier,balanced_ret,balanced_exposure,ret_gap,underparticipation_bar,turnover,cost
2020-11-18 00:00:00,2020-11-18,BTCUSDT,1.0,0.0018296561810378,False,1.0,0.0018296561810378,1.0,0.0,False,0.0,0.0
2020-11-18 04:00:00,2020-11-18,BTCUSDT,1.0,0.010312948067118,False,1.0,0.010312948067118,1.0,0.0,False,0.0,0.0
2020-11-18 08:00:00,2020-11-18,BTCUSDT,1.0,-0.020608778415769,False,1.0,-0.020608778415769,1.0,0.0,False,0.0,0.0
2020-11-18 12:00:00,2020-11-18,BTCUSDT,1.0,-0.0119716592032619,False,1.0,-0.0119716592032619,1.0,0.0,False,0.0,0.0
2020-11-18 16:00:00,2020-11-18,BTCUSDT,1.0,0.0065810112175039,False,1.0,0.0065810112175039,1.0,0.0,False,0.0,0.0
2020-11-18 20:00:00,2020-11-18,BTCUSDT,1.0,0.0078386059500048,False,1.0,0.0078386059500048,1.0,0.0,False,0.0,0.0
2020-11-19 00:00:00,2020-11-19,BTCUSDT,1.0,-0.0148207190884297,False,1.0,-0.0148207190884297,1.0,0.0,False,0.0,0.0
2020-11-19 04:00:00,2020-11-19,BTCUSDT,1.0,0.0065376992782979,False,1.0,0.0065376992782979,1.0,0.0,False,0.0,0.0
2020-11-19 08:00:00,2020-11-19,BTCUSDT,1.0,0.0157424601738329,False,1.0,0.0157424601738329,1.0,0.0,False,0.0,0.0
2020-11-19 12:00:00,2020-11-19,BTCUSDT,1.0,-0.0049431975616515,False,1.0,-0.0049431975616515,1.0,0.0,False,0.0,0.0
2020-11-19 16:00:00,2020-11-19,BTCUSDT,1.0,-0.0085198097550651,False,1.0,-0.0085198097550651,1.0,0.0,False,0.0,0.0
2020-11-19 20:00:00,2020-11-19,BTCUSDT,1.0,0.0085514542078166,False,1.0,0.0085514542078166,1.0,0.0,False,0.0,0.0
2020-11-20 00:00:00,2020-11-20,BTCUSDT,1.0,0.0143101721743061,False,1.0,0.0143101721743061,1.0,0.0,False,0.0,0.0
2020-11-20 04:00:00,2020-11-20,BTCUSDT,1.0,0.0028278058423016,False,1.0,0.0028278058423016,1.0,0.0,False,0.0,0.0
2020-11-20 08:00:00,2020-11-20,BTCUSDT,1.0,0.0221786623593507,False,1.0,0.0221786623593507,1.0,0.0,False,0.0,0.0
2020-11-20 12:00:00,2020-11-20,BTCUSDT,1.0,-0.0022058476925912,False,1.0,-0.0022058476925912,1.0,0.0,False,0.0,0.0
2020-11-20 16:00:00,2020-11-20,BTCUSDT,1.0,0.0015187321029579,False,1.0,0.0015187321029579,1.0,0.0,False,0.0,0.0
2020-11-20 20:00:00,2020-11-20,BTCUSDT,1.0,0.0002042274547096,False,1.0,0.0002042274547096,1.0,0.0,False,0.0,0.0
2020-11-21 00:00:00,2020-11-21,BTCUSDT,1.0,0.000563252566524,False,1.0,0.000563252566524,1.0,0.0,False,0.0,0.0
2020-11-21 04:00:00,2020-11-21,BTCUSDT,1.0,-0.0074413537446993,False,1.0,-0.0074413537446993,1.0,0.0,False,0.0,0.0
2020-11-21 08:00:00,2020-11-21,BTCUSDT,1.0,0.013973836359064,False,1.0,0.013973836359064,1.0,0.0,False,0.0,0.0
2020-11-21 12:00:00,2020-11-21,BTCUSDT,1.0,-0.005856303429322,False,1.0,-0.005856303429322,1.0,0.0,False,0.0,0.0
2020-11-21 16:00:00,2020-11-21,BTCUSDT,1.0,0.0012756979802428,False,1.0,0.0012756979802428,1.0,0.0,False,0.0,0.0
2020-11-21 20:00:00,2020-11-21,BTCUSDT,1.0,-0.0076930891048877,False,1.0,-0.0076930891048877,1.0,0.0,False,0.0,0.0
2020-11-22 00:00:00,2020-11-22,BTCUSDT,1.0,-0.0033189816114409,False,1.0,-0.0033189816114409,1.0,0.0,False,0.0,0.0
2020-11-22 04:00:00,2020-11-22,BTCUSDT,1.0,-0.0330024742800829,False,1.0,-0.0330024742800829,1.0,0.0,False,0.0,0.0
2020-11-22 08:00:00,2020-11-22,BTCUSDT,1.0,0.0227853366145232,False,1.0,0.0227853366145232,1.0,0.0,False,0.0,0.0
2020-11-22 12:00:00,2020-11-22,BTCUSDT,1.0,0.0152049148966406,False,1.0,0.0152049148966406,1.0,0.0,False,0.0,0.0
2020-11-22 16:00:00,2020-11-22,BTCUSDT,1.0,-0.0085686227426269,False,1.0,-0.0085686227426269,1.0,0.0,False,0.0,0.0
2020-11-22 20:00:00,2020-11-22,BTCUSDT,1.0,-0.0024670869530036,False,1.0,-0.0024670869530036,1.0,0.0,False,0.0,0.0
2020-11-23 00:00:00,2020-11-23,BTCUSDT,1.0,0.004852196635636,False,1.0,0.004852196635636,1.0,0.0,False,0.0,0.0
2020-11-23 04:00:00,2020-11-23,BTCUSDT,1.0,0.0059361376260758,False,1.0,0.0059361376260758,1.0,0.0,False,0.0,0.0
2020-11-23 08:00:00,2020-11-23,BTCUSDT,1.0,-0.0164716146857176,False,1.0,-0.0164716146857176,1.0,0.0,False,0.0,0.0
2020-11-23 12:00:00,2020-11-23,BTCUSDT,1.0,0.0099978863051188,False,1.0,0.0099978863051188,1.0,0.0,False,0.0,0.0
2020-11-23 16:00:00,2020-11-23,BTCUSDT,1.0,-0.0041443383480332,False,1.0,-0.0041443383480332,1.0,0.0,False,0.0,0.0
2020-11-23 20:00:00,2020-11-23,BTCUSDT,1.0,-0.0016049651567944,False,1.0,-0.0016049651567944,1.0,0.0,False,0.0,0.0
2020-11-24 00:00:00,2020-11-24,ETHUSDT,1.0,-0.0163911823712669,True,0.5,-0.00819559118563345,0.5,-0.00819559118563345,False,2.0,0.003
2020-11-24 04:00:00,2020-11-24,ETHUSDT,1.0,0.0030584578759422,True,0.5,0.0015292289379711,0.5,0.0015292289379711,True,0.0,0.0
2020-11-24 08:00:00,2020-11-24,ETHUSDT,1.0,0.0003790813046988,True,0.5,0.0001895406523494,0.5,0.0001895406523494,True,0.0,0.0
2020-11-24 12:00:00,2020-11-24,ETHUSDT,1.0,0.0007084486621853,True,0.5,0.00035422433109265,0.5,0.00035422433109265,True,0.0,0.0
2020-11-24 16:00:00,2020-11-24,ETHUSDT,1.0,-0.0039842605245393,True,0.5,-0.00199213026226965,0.5,-0.00199213026226965,False,0.0,0.0
2020-11-24 20:00:00,2020-11-24,ETHUSDT,1.0,-0.0334396746946129,True,0.5,-0.01671983734730645,0.5,-0.01671983734730645,False,0.0,0.0
2020-11-25 00:00:00,2020-11-25,ETHUSDT,1.0,0.0138181071929406,False,1.0,0.0138181071929406,1.0,0.0,False,0.0,0.0
2020-11-25 04:00:00,2020-11-25,ETHUSDT,1.0,0.0138490604230625,False,1.0,0.0138490604230625,1.0,0.0,False,0.0,0.0
2020-11-25 08:00:00,2020-11-25,ETHUSDT,1.0,-0.0122456449761243,False,1.0,-0.0122456449761243,1.0,0.0,False,0.0,0.0
2020-11-25 12:00:00,2020-11-25,ETHUSDT,1.0,-0.0130712348611181,False,1.0,-0.0130712348611181,1.0,0.0,False,0.0,0.0
2020-11-25 16:00:00,2020-11-25,ETHUSDT,1.0,-0.0280077144954002,False,1.0,-0.0280077144954002,1.0,0.0,False,0.0,0.0
2020-11-25 20:00:00,2020-11-25,ETHUSDT,1.0,-0.0657418788410887,False,1.0,-0.0657418788410887,1.0,0.0,False,0.0,0.0
2020-11-26 00:00:00,2020-11-26,ETHUSDT,1.0,-0.0301657707777317,False,1.0,-0.0301657707777317,1.0,0.0,False,0.0,0.0
2020-11-26 04:00:00,2020-11-26,ETHUSDT,1.0,-0.0064339838375223,False,1.0,-0.0064339838375223,1.0,0.0,False,0.0,0.0
2020-11-26 08:00:00,2020-11-26,ETHUSDT,1.0,-0.0091478281222572,False,1.0,-0.0091478281222572,1.0,0.0,False,0.0,0.0
2020-11-26 12:00:00,2020-11-26,ETHUSDT,1.0,-0.0154724409448818,False,1.0,-0.0154724409448818,1.0,0.0,False,0.0,0.0
2020-11-26 16:00:00,2020-11-26,ETHUSDT,1.0,0.0393689766865279,False,1.0,0.0393689766865279,1.0,0.0,False,0.0,0.0
2020-11-26 20:00:00,2020-11-26,ETHUSDT,1.0,-0.0009233787969143,False,1.0,-0.0009233787969143,1.0,0.0,False,0.0,0.0
2020-11-27 00:00:00,2020-11-27,CASH,0.0,-0.0015,True,0.5,-0.00075,0.0,-0.00075,False,1.0,0.0015
2020-11-27 04:00:00,2020-11-27,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2020-11-27 08:00:00,2020-11-27,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2020-11-27 12:00:00,2020-11-27,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2020-11-27 16:00:00,2020-11-27,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2020-11-27 20:00:00,2020-11-27,CASH,0.0,0.0,True,0.5,0.0,0.0,0.0,False,0.0,0.0
2020-11-28 00:00:00,2020-11-28,BTCUSDT,1.0,-6.094105626325156e-05,True,0.5,-3.047052813162578e-05,0.5,-3.047052813162578e-05,False,1.0,0.0015
2020-11-28 04:00:00,2020-11-28,BTCUSDT,1.0,0.0085555330913467,True,0.5,0.00427776654567335,0.5,0.00427776654567335,True,0.0,0.0
2020-11-28 08:00:00,2020-11-28,BTCUSDT,1.0,0.0207892757057135,True,0.5,0.01039463785285675,0.5,0.01039463785285675,True,0.0,0.0
2020-11-28 12:00:00,2020-11-28,BTCUSDT,1.0,0.0169811794686773,True,0.5,0.00849058973433865,0.5,0.00849058973433865,True,0.0,0.0
2020-11-28 16:00:00,2020-11-28,BTCUSDT,1.0,-0.0053130876533161,True,0.5,-0.00265654382665805,0.5,-0.00265654382665805,False,0.0,0.0
2020-11-28 20:00:00,2020-11-28,BTCUSDT,1.0,0.0083313346331939,True,0.5,0.00416566731659695,0.5,0.00416566731659695,True,0.0,0.0
2020-11-29 00:00:00,2020-11-29,BTCUSDT,1.0,-0.0028062155379493,True,0.5,-0.00140310776897465,0.5,-0.00140310776897465,False,0.0,0.0
2020-11-29 04:00:00,2020-11-29,BTCUSDT,1.0,0.0153277649750185,True,0.5,0.00766388248750925,0.5,0.00766388248750925,True,0.0,0.0
2020-11-29 08:00:00,2020-11-29,BTCUSDT,1.0,0.0016323538841511,True,0.5,0.00081617694207555,0.5,0.00081617694207555,True,0.0,0.0
2020-11-29 12:00:00,2020-11-29,BTCUSDT,1.0,-0.0042555258093694,True,0.5,-0.0021277629046847,0.5,-0.0021277629046847,False,0.0,0.0
2020-11-29 16:00:00,2020-11-29,BTCUSDT,1.0,0.0078773542553676,True,0.5,0.0039386771276838,0.5,0.0039386771276838,True,0.0,0.0
2020-11-29 20:00:00,2020-11-29,BTCUSDT,1.0,0.0216942654353946,True,0.5,0.0108471327176973,0.5,0.0108471327176973,True,0.0,0.0
2020-11-30 00:00:00,2020-11-30,BTCUSDT,1.0,0.0023412901315966,False,1.0,0.0023412901315966,1.0,0.0,False,0.0,0.0
2020-11-30 04:00:00,2020-11-30,BTCUSDT,1.0,-0.0011840197605111,False,1.0,-0.0011840197605111,1.0,0.0,False,0.0,0.0
2020-11-30 08:00:00,2020-11-30,BTCUSDT,1.0,0.0371448770089699,False,1.0,0.0371448770089699,1.0,0.0,False,0.0,0.0
2020-11-30 12:00:00,2020-11-30,BTCUSDT,1.0,-0.0016535454294761,False,1.0,-0.0016535454294761,1.0,0.0,False,0.0,0.0
2020-11-30 16:00:00,2020-11-30,BTCUSDT,1.0,0.0226319030445514,False,1.0,0.0226319030445514,1.0,0.0,False,0.0,0.0
2020-11-30 20:00:00,2020-11-30,BTCUSDT,1.0,-0.0140196904224082,False,1.0,-0.0140196904224082,1.0,0.0,False,0.0,0.0
2020-12-01 00:00:00,2020-12-01,BTCUSDT,1.0,0.0049377592078987,False,1.0,0.0049377592078987,1.0,0.0,False,0.0,0.0
2020-12-01 04:00:00,2020-12-01,BTCUSDT,1.0,-0.0046439699871334,False,1.0,-0.0046439699871334,1.0,0.0,False,0.0,0.0
2020-12-01 08:00:00,2020-12-01,BTCUSDT,1.0,-0.0083207207207207,False,1.0,-0.0083207207207207,1.0,0.0,False,0.0,0.0
2020-12-01 12:00:00,2020-12-01,BTCUSDT,1.0,-0.0100491243224835,False,1.0,-0.0100491243224835,1.0,0.0,False,0.0,0.0
2020-12-01 16:00:00,2020-12-01,BTCUSDT,1.0,-0.0159849688958295,False,1.0,-0.0159849688958295,1.0,0.0,False,0.0,0.0
2020-12-01 20:00:00,2020-12-01,BTCUSDT,1.0,-0.0078182953760626,False,1.0,-0.0078182953760626,1.0,0.0,False,0.0,0.0
2020-12-02 00:00:00,2020-12-02,BTCUSDT,1.0,0.0271899883179138,False,1.0,0.0271899883179138,1.0,0.0,False,0.0,0.0
2020-12-02 04:00:00,2020-12-02,BTCUSDT,1.0,0.00014797787966,False,1.0,0.00014797787966,1.0,0.0,False,0.0,0.0
2020-12-02 08:00:00,2020-12-02,BTCUSDT,1.0,-0.0123247858690009,False,1.0,-0.0123247858690009,1.0,0.0,False,0.0,0.0
2020-12-02 12:00:00,2020-12-02,BTCUSDT,1.0,0.0110911904092672,False,1.0,0.0110911904092672,1.0,0.0,False,0.0,0.0
2020-12-02 16:00:00,2020-12-02,BTCUSDT,1.0,0.0053918360722682,False,1.0,0.0053918360722682,1.0,0.0,False,0.0,0.0
2020-12-02 20:00:00,2020-12-02,BTCUSDT,1.0,-0.0060971386824368,False,1.0,-0.0060971386824368,1.0,0.0,False,0.0,0.0
2020-12-03 00:00:00,2020-12-03,BTCUSDT,1.0,0.0063451563891654,False,1.0,0.0063451563891654,1.0,0.0,False,0.0,0.0
2020-12-03 04:00:00,2020-12-03,BTCUSDT,1.0,0.0098078363774467,False,1.0,0.0098078363774467,1.0,0.0,False,0.0,0.0
2020-12-03 08:00:00,2020-12-03,BTCUSDT,1.0,0.0071404634856804,False,1.0,0.0071404634856804,1.0,0.0,False,0.0,0.0
2020-12-03 12:00:00,2020-12-03,BTCUSDT,1.0,-0.0061791656002047,False,1.0,-0.0061791656002047,1.0,0.0,False,0.0,0.0
2020-12-03 16:00:00,2020-12-03,BTCUSDT,1.0,0.0003919793100854,False,1.0,0.0003919793100854,1.0,0.0,False,0.0,0.0
2020-12-03 20:00:00,2020-12-03,BTCUSDT,1.0,-0.0133498782302453,False,1.0,-0.0133498782302453,1.0,0.0,False,0.0,0.0
2020-12-04 00:00:00,2020-12-04,BTCUSDT,1.0,0.0063310758132237,True,0.5,0.00316553790661185,0.5,0.00316553790661185,True,0.0,0.0
2020-12-04 04:00:00,2020-12-04,BTCUSDT,1.0,-0.0233712612671476,True,0.5,-0.0116856306335738,0.5,-0.0116856306335738,False,0.0,0.0
2020-12-04 08:00:00,2020-12-04,BTCUSDT,1.0,0.0058460435665643,True,0.5,0.00292302178328215,0.5,0.00292302178328215,True,0.0,0.0
2020-12-04 12:00:00,2020-12-04,BTCUSDT,1.0,0.0050350122866336,True,0.5,0.0025175061433168,0.5,0.0025175061433168,True,0.0,0.0
2020-12-04 16:00:00,2020-12-04,BTCUSDT,1.0,-0.020390540755607,True,0.5,-0.0101952703778035,0.5,-0.0101952703778035,False,0.0,0.0
2020-12-04 20:00:00,2020-12-04,BTCUSDT,1.0,0.0090254856164866,True,0.5,0.0045127428082433,0.5,0.0045127428082433,True,0.0,0.0
2020-12-05 00:00:00,2020-12-05,BTCUSDT,1.0,0.0049131588805906,True,0.5,0.0024565794402953,0.5,0.0024565794402953,True,0.0,0.0
2020-12-05 04:00:00,2020-12-05,BTCUSDT,1.0,0.0053999432085878,True,0.5,0.0026999716042939,0.5,0.0026999716042939,True,0.0,0.0
2020-12-05 08:00:00,2020-12-05,BTCUSDT,1.0,0.0051200651329086,True,0.5,0.0025600325664543,0.5,0.0025600325664543,True,0.0,0.0
2020-12-05 12:00:00,2020-12-05,BTCUSDT,1.0,0.00044006576393,True,0.5,0.000220032881965,0.5,0.000220032881965,True,0.0,0.0
2020-12-05 16:00:00,2020-12-05,BTCUSDT,1.0,0.0014890798198041,True,0.5,0.00074453990990205,0.5,0.00074453990990205,True,0.0,0.0
2020-12-05 20:00:00,2020-12-05,BTCUSDT,1.0,0.0018660243601567,True,0.5,0.00093301218007835,0.5,0.00093301218007835,True,0.0,0.0
2020-12-06 00:00:00,2020-12-06,BTCUSDT,1.0,0.0024813132611076,True,0.5,0.0012406566305538,0.5,0.0012406566305538,True,0.0,0.0
2020-12-06 04:00:00,2020-12-06,BTCUSDT,1.0,-0.0073750753341352,True,0.5,-0.0036875376670676,0.5,-0.0036875376670676,False,0.0,0.0
2020-12-06 08:00:00,2020-12-06,BTCUSDT,1.0,0.0019209855226736,True,0.5,0.0009604927613368,0.5,0.0009604927613368,True,0.0,0.0
2020-12-06 12:00:00,2020-12-06,BTCUSDT,1.0,0.0003550172724529,True,0.5,0.00017750863622645,0.5,0.00017750863622645,True,0.0,0.0
2020-12-06 16:00:00,2020-12-06,BTCUSDT,1.0,0.0118530551487461,True,0.5,0.00592652757437305,0.5,0.00592652757437305,True,0.0,0.0
2020-12-06 20:00:00,2020-12-06,BTCUSDT,1.0,-0.0039629327355187,True,0.5,-0.00198146636775935,0.5,-0.00198146636775935,False,0.0,0.0
2020-12-07 00:00:00,2020-12-07,BTCUSDT,1.0,0.0045958341890235,True,0.5,0.00229791709451175,0.5,0.00229791709451175,True,0.0,0.0
2020-12-07 04:00:00,2020-12-07,BTCUSDT,1.0,-0.0138204457109227,True,0.5,-0.00691022285546135,0.5,-0.00691022285546135,False,0.0,0.0
2020-12-07 08:00:00,2020-12-07,BTCUSDT,1.0,0.005774833826958,True,0.5,0.002887416913479,0.5,0.002887416913479,True,0.0,0.0
2020-12-07 12:00:00,2020-12-07,BTCUSDT,1.0,-0.0128495516266871,True,0.5,-0.00642477581334355,0.5,-0.00642477581334355,False,0.0,0.0
2020-12-07 16:00:00,2020-12-07,BTCUSDT,1.0,0.0105388250441162,True,0.5,0.0052694125220581,0.5,0.0052694125220581,True,0.0,0.0
2020-12-07 20:00:00,2020-12-07,BTCUSDT,1.0,-0.0006349487919278,True,0.5,-0.0003174743959639,0.5,-0.0003174743959639,False,0.0,0.0
2020-12-08 00:00:00,2020-12-08,BTCUSDT,1.0,-0.0006071607378439,False,1.0,-0.0006071607378439,1.0,0.0,False,0.0,0.0
2020-12-08 04:00:00,2020-12-08,BTCUSDT,1.0,-0.0198578077740804,False,1.0,-0.0198578077740804,1.0,0.0,False,0.0,0.0
2020-12-08 08:00:00,2020-12-08,BTCUSDT,1.0,0.0025022704306782,False,1.0,0.0025022704306782,1.0,0.0,False,0.0,0.0
2020-12-08 12:00:00,2020-12-08,BTCUSDT,1.0,-0.0007533263051231,False,1.0,-0.0007533263051231,1.0,0.0,False,0.0,0.0
2020-12-08 16:00:00,2020-12-08,BTCUSDT,1.0,-0.0250923879559943,False,1.0,-0.0250923879559943,1.0,0.0,False,0.0,0.0
2020-12-08 20:00:00,2020-12-08,BTCUSDT,1.0,-0.0013152071232929,False,1.0,-0.0013152071232929,1.0,0.0,False,0.0,0.0
2020-12-09 00:00:00,2020-12-09,BTCUSDT,1.0,-0.0205431581731375,True,0.5,-0.01027157908656875,0.5,-0.01027157908656875,False,0.0,0.0
2020-12-09 04:00:00,2020-12-09,BTCUSDT,1.0,0.0179021840463688,True,0.5,0.0089510920231844,0.5,0.0089510920231844,True,0.0,0.0
2020-12-09 08:00:00,2020-12-09,BTCUSDT,1.0,0.0057303527825507,True,0.5,0.00286517639127535,0.5,0.00286517639127535,True,0.0,0.0
2020-12-09 12:00:00,2020-12-09,BTCUSDT,1.0,-0.0048758821766261,True,0.5,-0.00243794108831305,0.5,-0.00243794108831305,False,0.0,0.0
2020-12-09 16:00:00,2020-12-09,BTCUSDT,1.0,0.0154024938622774,True,0.5,0.0077012469311387,0.5,0.0077012469311387,True,0.0,0.0
2020-12-09 20:00:00,2020-12-09,BTCUSDT,1.0,-0.0070928220705366,True,0.5,-0.0035464110352683,0.5,-0.0035464110352683,False,0.0,0.0
2020-12-10 00:00:00,2020-12-10,BTCUSDT,1.0,-0.0040120001499204,True,0.5,-0.0020060000749602,0.5,-0.0020060000749602,False,0.0,0.0
2020-12-10 04:00:00,2020-12-10,BTCUSDT,1.0,-0.0078218097710993,True,0.5,-0.00391090488554965,0.5,-0.00391090488554965,False,0.0,0.0
2020-12-10 08:00:00,2020-12-10,BTCUSDT,1.0,-0.0032106654998848,True,0.5,-0.0016053327499424,0.5,-0.0016053327499424,False,0.0,0.0
2020-12-10 12:00:00,2020-12-10,BTCUSDT,1.0,0.0148350509096681,True,0.5,0.00741752545483405,0.5,0.00741752545483405,True,0.0,0.0
2020-12-10 16:00:00,2020-12-10,BTCUSDT,1.0,-0.0080676625133807,True,0.5,-0.00403383125669035,0.5,-0.00403383125669035,False,0.0,0.0
2020-12-10 20:00:00,2020-12-10,BTCUSDT,1.0,-0.0144483892579581,True,0.5,-0.00722419462897905,0.5,-0.00722419462897905,False,0.0,0.0
2020-12-11 00:00:00,2020-12-11,BTCUSDT,1.0,-0.0099455946568484,True,0.5,-0.0049727973284242,0.5,-0.0049727973284242,False,0.0,0.0
2020-12-11 04:00:00,2020-12-11,BTCUSDT,1.0,-0.0092207759397483,True,0.5,-0.00461038796987415,0.5,-0.00461038796987415,False,0.0,0.0
2020-12-11 08:00:00,2020-12-11,BTCUSDT,1.0,0.025897411052199,True,0.5,0.0129487055260995,0.5,0.0129487055260995,True,0.0,0.0
2020-12-11 12:00:00,2020-12-11,BTCUSDT,1.0,-0.007055610851081,True,0.5,-0.0035278054255405,0.5,-0.0035278054255405,False,0.0,0.0
2020-12-11 16:00:00,2020-12-11,BTCUSDT,1.0,0.0033114535239471,True,0.5,0.00165572676197355,0.5,0.00165572676197355,True,0.0,0.0
2020-12-11 20:00:00,2020-12-11,BTCUSDT,1.0,0.0136107111512027,True,0.5,0.00680535557560135,0.5,0.00680535557560135,True,0.0,0.0
2020-12-12 00:00:00,2020-12-12,BTCUSDT,1.0,0.005405857777204,True,0.5,0.002702928888602,0.5,0.002702928888602,True,0.0,0.0
2020-12-12 04:00:00,2020-12-12,BTCUSDT,1.0,0.0068141571254864,True,0.5,0.0034070785627432,0.5,0.0034070785627432,True,0.0,0.0
2020-12-12 08:00:00,2020-12-12,BTCUSDT,1.0,-0.0057867405882384,True,0.5,-0.0028933702941192,0.5,-0.0028933702941192,False,0.0,0.0
2020-12-12 12:00:00,2020-12-12,BTCUSDT,1.0,0.0220816228699263,True,0.5,0.01104081143496315,0.5,0.01104081143496315,True,0.0,0.0
2020-12-12 16:00:00,2020-12-12,BTCUSDT,1.0,0.0001808001897336,True,0.5,9.04000948668e-05,0.5,9.04000948668e-05,True,0.0,0.0
2020-12-12 20:00:00,2020-12-12,BTCUSDT,1.0,-0.001290360998028,True,0.5,-0.000645180499014,0.5,-0.000645180499014,False,0.0,0.0
2020-12-13 00:00:00,2020-12-13,BTCUSDT,1.0,0.0246619272780315,False,1.0,0.0246619272780315,1.0,0.0,False,0.0,0.0
2020-12-13 04:00:00,2020-12-13,BTCUSDT,1.0,0.0035916016891386,False,1.0,0.0035916016891386,1.0,0.0,False,0.0,0.0
2020-12-13 08:00:00,2020-12-13,BTCUSDT,1.0,-0.0054600112544462,False,1.0,-0.0054600112544462,1.0,0.0,False,0.0,0.0
2020-12-13 12:00:00,2020-12-13,BTCUSDT,1.0,-0.0009140434764051,False,1.0,-0.0009140434764051,1.0,0.0,False,0.0,0.0
2020-12-13 16:00:00,2020-12-13,BTCUSDT,1.0,-0.0009789629765474,False,1.0,-0.0009789629765474,1.0,0.0,False,0.0,0.0
2020-12-13 20:00:00,2020-12-13,BTCUSDT,1.0,0.0044688419654976,False,1.0,0.0044688419654976,1.0,0.0,False,0.0,0.0
2020-12-14 00:00:00,2020-12-14,BTCUSDT,1.0,-0.0054452906127925,False,1.0,-0.0054452906127925,1.0,0.0,False,0.0,0.0
2020-12-14 04:00:00,2020-12-14,BTCUSDT,1.0,-0.0025767652616962,False,1.0,-0.0025767652616962,1.0,0.0,False,0.0,0.0
2020-12-14 08:00:00,2020-12-14,BTCUSDT,1.0,0.0049004419452289,False,1.0,0.0049004419452289,1.0,0.0,False,0.0,0.0
2020-12-14 12:00:00,2020-12-14,BTCUSDT,1.0,-0.0012598912399798,False,1.0,-0.0012598912399798,1.0,0.0,False,0.0,0.0
2020-12-14 16:00:00,2020-12-14,BTCUSDT,1.0,0.005071996695849,False,1.0,0.005071996695849,1.0,0.0,False,0.0,0.0
2020-12-14 20:00:00,2020-12-14,BTCUSDT,1.0,0.0107175063326474,False,1.0,0.0107175063326474,1.0,0.0,False,0.0,0.0
2020-12-15 00:00:00,2020-12-15,CASH,0.0,-0.0015,False,1.0,-0.0015,0.0,0.0,False,1.0,0.0015
2020-12-15 04:00:00,2020-12-15,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2020-12-15 08:00:00,2020-12-15,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2020-12-15 12:00:00,2020-12-15,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2020-12-15 16:00:00,2020-12-15,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2020-12-15 20:00:00,2020-12-15,CASH,0.0,0.0,False,1.0,0.0,0.0,0.0,False,0.0,0.0
2020-12-16 00:00:00,2020-12-16,BTCUSDT,1.0,0.0025027870645469,False,1.0,0.0025027870645469,1.0,0.0,False,1.0,0.0015
2020-12-16 04:00:00,2020-12-16,BTCUSDT,1.0,0.0162593003692346,False,1.0,0.0162593003692346,1.0,0.0,False,0.0,0.0
2020-12-16 08:00:00,2020-12-16,BTCUSDT,1.0,0.0466869438261217,False,1.0,0.0466869438261217,1.0,0.0,False,0.0,0.0
2020-12-16 12:00:00,2020-12-16,BTCUSDT,1.0,0.0036541623328947,False,1.0,0.0036541623328947,1.0,0.0,False,0.0,0.0
2020-12-16 16:00:00,2020-12-16,BTCUSDT,1.0,0.0288688697956829,False,1.0,0.0288688697956829,1.0,0.0,False,0.0,0.0
2020-12-16 20:00:00,2020-12-16,BTCUSDT,1.0,0.0195795555955513,False,1.0,0.0195795555955513,1.0,0.0,False,0.0,0.0
2020-12-17 00:00:00,2020-12-17,BTCUSDT,1.0,0.0333513229741198,False,1.0,0.0333513229741198,1.0,0.0,False,0.0,0.0
2020-12-17 04:00:00,2020-12-17,BTCUSDT,1.0,0.0121625925985242,False,1.0,0.0121625925985242,1.0,0.0,False,0.0,0.0
2020-12-17 08:00:00,2020-12-17,BTCUSDT,1.0,0.0255641662154273,False,1.0,0.0255641662154273,1.0,0.0,False,0.0,0.0
2020-12-17 12:00:00,2020-12-17,BTCUSDT,1.0,-0.0186304845331664,False,1.0,-0.0186304845331664,1.0,0.0,False,0.0,0.0
2020-12-17 16:00:00,2020-12-17,BTCUSDT,1.0,-0.0044508338326256,False,1.0,-0.0044508338326256,1.0,0.0,False,0.0,0.0
2020-12-17 20:00:00,2020-12-17,BTCUSDT,1.0,0.0006329735809198,False,1.0,0.0006329735809198,1.0,0.0,False,0.0,0.0
2020-12-18 00:00:00,2020-12-18,BTCUSDT,1.0,0.0107134136638435,False,1.0,0.0107134136638435,1.0,0.0,False,0.0,0.0
2020-12-18 04:00:00,2020-12-18,BTCUSDT,1.0,-0.0073651174228985,False,1.0,-0.0073651174228985,1.0,0.0,False,0.0,0.0
2020-12-18 08:00:00,2020-12-18,BTCUSDT,1.0,-0.0147324781734994,False,1.0,-0.0147324781734994,1.0,0.0,False,0.0,0.0
