ts,date,daily_selected,selected,gross_exposure,strategy_ret,selected_ret_next,turnover,cost,candidate_active,actually_in_trade,missed_entry_bar,missed_positive_bar,missed_bar_coin_ret
2019-04-08 12:00:00,2019-04-08,BNBUSDT,BNBUSDT,1.0,-0.0087732350201973,-0.0087732350201973,0.0,0.0,True,True,False,False,0.0
2019-04-08 16:00:00,2019-04-08,BNBUSDT,BNBUSDT,1.0,-0.0005114833573323,-0.0005114833573323,0.0,0.0,True,True,False,False,0.0
2019-04-08 20:00:00,2019-04-08,BNBUSDT,BNBUSDT,1.0,-0.0211984847894891,-0.0211984847894891,0.0,0.0,True,True,False,False,0.0
2019-04-09 00:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,-0.0017219235534137,-0.0017219235534137,0.0,0.0,True,True,False,False,0.0
2019-04-09 04:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,0.0327559019258467,0.0327559019258467,0.0,0.0,True,True,False,False,0.0
2019-04-09 08:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,-0.0018575987917339,-0.0018575987917339,0.0,0.0,True,True,False,False,0.0
2019-04-09 12:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,0.0017892644135188,0.0017892644135188,0.0,0.0,True,True,False,False,0.0
2019-04-09 16:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,0.0087098410178387,0.0087098410178387,0.0,0.0,True,True,False,False,0.0
2019-04-09 20:00:00,2019-04-09,BNBUSDT,BNBUSDT,1.0,-0.0105692300966204,-0.0105692300966204,0.0,0.0,True,True,False,False,0.0
2019-04-10 00:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,0.0042557511671074,0.0072557511671074,2.0,0.003,True,True,False,False,0.0
2019-04-10 04:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,-0.0031829350011169,-0.0031829350011169,0.0,0.0,True,True,False,False,0.0
2019-04-10 08:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,0.003361156237746,0.003361156237746,0.0,0.0,True,True,False,False,0.0
2019-04-10 12:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,0.0054156663502875,0.0054156663502875,0.0,0.0,True,True,False,False,0.0
2019-04-10 16:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,-0.0164371390493114,-0.0164371390493114,0.0,0.0,True,True,False,False,0.0
2019-04-10 20:00:00,2019-04-10,ETHUSDT,ETHUSDT,1.0,-0.0465221318879855,-0.0465221318879855,0.0,0.0,True,True,False,False,0.0
2019-04-11 00:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,0.0167505556643211,0.0197505556643211,2.0,0.003,True,True,False,False,0.0
2019-04-11 04:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,-0.0434566562768214,-0.0434566562768214,0.0,0.0,True,True,False,False,0.0
2019-04-11 08:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,0.0005903187721367,0.0005903187721367,0.0,0.0,True,True,False,False,0.0
2019-04-11 12:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,0.0214336283185843,0.0214336283185843,0.0,0.0,True,True,False,False,0.0
2019-04-11 16:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,0.0139892452623127,0.0139892452623127,0.0,0.0,True,True,False,False,0.0
2019-04-11 20:00:00,2019-04-11,BNBUSDT,BNBUSDT,1.0,-0.0180114494033207,-0.0180114494033207,0.0,0.0,True,True,False,False,0.0
2019-04-12 00:00:00,2019-04-12,CASH,CASH,0.0,-0.0015,0.0,1.0,0.0015,False,False,False,False,0.0
2019-04-12 04:00:00,2019-04-12,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-12 08:00:00,2019-04-12,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-12 12:00:00,2019-04-12,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-12 16:00:00,2019-04-12,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-12 20:00:00,2019-04-12,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 00:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 04:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 08:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 12:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 16:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-13 20:00:00,2019-04-13,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 00:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 04:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 08:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 12:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 16:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-14 20:00:00,2019-04-14,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 00:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 04:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 08:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 12:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 16:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-15 20:00:00,2019-04-15,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 00:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 04:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 08:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 12:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 16:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-16 20:00:00,2019-04-16,CASH,CASH,0.0,0.0,0.0,0.0,0.0,False,False,False,False,0.0
2019-04-17 00:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,-0.0042920123833057,-0.0027920123833057,1.0,0.0015,True,True,False,False,0.0
2019-04-17 04:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,0.0060797951419486,0.0060797951419486,0.0,0.0,True,True,False,False,0.0
2019-04-17 08:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,-0.0066410352731929,-0.0066410352731929,0.0,0.0,True,True,False,False,0.0
2019-04-17 12:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,0.0053213349257463,0.0053213349257463,0.0,0.0,True,True,False,False,0.0
2019-04-17 16:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,-0.0014720304616264,-0.0014720304616264,0.0,0.0,True,True,False,False,0.0
2019-04-17 20:00:00,2019-04-17,BTCUSDT,BTCUSDT,1.0,0.0087068166878732,0.0087068166878732,0.0,0.0,True,True,False,False,0.0
2019-04-18 00:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,9.146132329296286e-05,9.146132329296286e-05,0.0,0.0,True,True,False,False,0.0
2019-04-18 04:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,-0.0058263155889188,-0.0058263155889188,0.0,0.0,True,True,False,False,0.0
2019-04-18 08:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,0.0031276231214139,0.0031276231214139,0.0,0.0,True,True,False,False,0.0
2019-04-18 12:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,0.0057390234489926,0.0057390234489926,0.0,0.0,True,True,False,False,0.0
2019-04-18 16:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,-0.0011283379999165,-0.0011283379999165,0.0,0.0,True,True,False,False,0.0
2019-04-18 20:00:00,2019-04-18,BTCUSDT,BTCUSDT,1.0,-0.0086337392838939,-0.0086337392838939,0.0,0.0,True,True,False,False,0.0
2019-04-19 00:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,0.0034375335696636,0.0034375335696636,0.0,0.0,True,True,False,False,0.0
2019-04-19 04:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,0.0010246685120895,0.0010246685120895,0.0,0.0,True,True,False,False,0.0
2019-04-19 08:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,0.0044630580254836,0.0044630580254836,0.0,0.0,True,True,False,False,0.0
2019-04-19 12:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,0.0023632571501361,0.0023632571501361,0.0,0.0,True,True,False,False,0.0
2019-04-19 16:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,-0.0025492591215676,-0.0025492591215676,0.0,0.0,True,True,False,False,0.0
2019-04-19 20:00:00,2019-04-19,BTCUSDT,BTCUSDT,1.0,0.0034780591327101,0.0034780591327101,0.0,0.0,True,True,False,False,0.0
2019-04-20 00:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,0.0054614674709159,0.0054614674709159,0.0,0.0,True,True,False,False,0.0
2019-04-20 04:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,-0.0043405411823685,-0.0043405411823685,0.0,0.0,True,True,False,False,0.0
2019-04-20 08:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,0.0012493469322854,0.0012493469322854,0.0,0.0,True,True,False,False,0.0
2019-04-20 12:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,0.001121118623047,0.001121118623047,0.0,0.0,True,True,False,False,0.0
2019-04-20 16:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,-0.0006722955683259,-0.0006722955683259,0.0,0.0,True,True,False,False,0.0
2019-04-20 20:00:00,2019-04-20,BTCUSDT,BTCUSDT,1.0,0.0021051716546385,0.0021051716546385,0.0,0.0,True,True,False,False,0.0
2019-04-21 00:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,-0.0041222960396916,-0.0041222960396916,0.0,0.0,True,True,False,False,0.0
2019-04-21 04:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,-0.0115546079253779,-0.0115546079253779,0.0,0.0,True,True,False,False,0.0
2019-04-21 08:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,0.0037222293529297,0.0037222293529297,0.0,0.0,True,True,False,False,0.0
2019-04-21 12:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,-0.004017620270946,-0.004017620270946,0.0,0.0,True,True,False,False,0.0
2019-04-21 16:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,0.0072378922920375,0.0072378922920375,0.0,0.0,True,True,False,False,0.0
2019-04-21 20:00:00,2019-04-21,BTCUSDT,BTCUSDT,1.0,-0.0074084784651855,-0.0074084784651855,0.0,0.0,True,True,False,False,0.0
2019-04-22 00:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0048129264739709,0.0048129264739709,0.0,0.0,True,True,False,False,0.0
2019-04-22 04:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0062358006298748,0.0062358006298748,0.0,0.0,True,True,False,False,0.0
2019-04-22 08:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0008890995260661,0.0008890995260661,0.0,0.0,True,True,False,False,0.0
2019-04-22 12:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0142015913813122,0.0142015913813122,0.0,0.0,True,True,False,False,0.0
2019-04-22 16:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0004612795933269,0.0004612795933269,0.0,0.0,True,True,False,False,0.0
2019-04-22 20:00:00,2019-04-22,BTCUSDT,BTCUSDT,1.0,0.0107072057105097,0.0107072057105097,0.0,0.0,True,True,False,False,0.0
2019-04-23 00:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,0.017349709114415,0.017349709114415,0.0,0.0,True,True,False,False,0.0
2019-04-23 04:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,0.0010039139937987,0.0010039139937987,0.0,0.0,True,True,False,False,0.0
2019-04-23 08:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,0.0040515273024699,0.0040515273024699,0.0,0.0,True,True,False,False,0.0
2019-04-23 12:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,0.0057384792397823,0.0057384792397823,0.0,0.0,True,True,False,False,0.0
2019-04-23 16:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,-0.013428327179207,-0.013428327179207,0.0,0.0,True,True,False,False,0.0
2019-04-23 20:00:00,2019-04-23,BTCUSDT,BTCUSDT,1.0,0.0069193255068435,0.0069193255068435,0.0,0.0,True,True,False,False,0.0
2019-04-24 00:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,-0.0198379410339665,-0.0198379410339665,0.0,0.0,True,True,False,False,0.0
2019-04-24 04:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,-0.0067323423571313,-0.0067323423571313,0.0,0.0,True,True,False,False,0.0
2019-04-24 08:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,0.0074576283776128,0.0074576283776128,0.0,0.0,True,True,False,False,0.0
2019-04-24 12:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,-0.0047002442283765,-0.0047002442283765,0.0,0.0,True,True,False,False,0.0
2019-04-24 16:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,0.0028242048242974,0.0028242048242974,0.0,0.0,True,True,False,False,0.0
2019-04-24 20:00:00,2019-04-24,BTCUSDT,BTCUSDT,1.0,-0.0002068328716527,-0.0002068328716527,0.0,0.0,True,True,False,False,0.0
2019-04-25 00:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,-0.0014555180388187,-0.0014555180388187,0.0,0.0,True,True,False,False,0.0
2019-04-25 04:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,0.0066204217536069,0.0066204217536069,0.0,0.0,True,True,False,False,0.0
2019-04-25 08:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,-0.0017990403892836,-0.0017990403892836,0.0,0.0,True,True,False,False,0.0
2019-04-25 12:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,0.0066973490427097,0.0066973490427097,0.0,0.0,True,True,False,False,0.0
2019-04-25 16:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,-0.0454394171582809,-0.0454394171582809,0.0,0.0,True,True,False,False,0.0
2019-04-25 20:00:00,2019-04-25,BTCUSDT,BTCUSDT,1.0,0.0238491158834461,0.0238491158834461,0.0,0.0,True,True,False,False,0.0
2019-04-26 00:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,-0.0095483301181239,-0.0095483301181239,0.0,0.0,True,True,False,False,0.0
2019-04-26 04:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,0.0074262850061208,0.0074262850061208,0.0,0.0,True,True,False,False,0.0
2019-04-26 08:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,-0.0089261101849543,-0.0089261101849543,0.0,0.0,True,True,False,False,0.0
2019-04-26 12:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,-0.0046281316992963,-0.0046281316992963,0.0,0.0,True,True,False,False,0.0
2019-04-26 16:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,0.0101680223396147,0.0101680223396147,0.0,0.0,True,True,False,False,0.0
2019-04-26 20:00:00,2019-04-26,BTCUSDT,BTCUSDT,1.0,-0.0048606537325228,-0.0048606537325228,0.0,0.0,True,True,False,False,0.0
2019-04-27 00:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,0.0065673651307516,0.0065673651307516,0.0,0.0,True,True,False,False,0.0
2019-04-27 04:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,-0.0085459327446928,-0.0085459327446928,0.0,0.0,True,True,False,False,0.0
2019-04-27 08:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,0.0009531009889132,0.0009531009889132,0.0,0.0,True,True,False,False,0.0
2019-04-27 12:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,0.0087760812033603,0.0087760812033603,0.0,0.0,True,True,False,False,0.0
2019-04-27 16:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,-0.0062320553960479,-0.0062320553960479,0.0,0.0,True,True,False,False,0.0
2019-04-27 20:00:00,2019-04-27,BTCUSDT,BTCUSDT,1.0,0.0019298712726765,0.0019298712726765,0.0,0.0,True,True,False,False,0.0
2019-04-28 00:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,0.0025367938770164,0.0025367938770164,0.0,0.0,True,True,False,False,0.0
2019-04-28 04:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,0.0028950796804885,0.0028950796804885,0.0,0.0,True,True,False,False,0.0
2019-04-28 08:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,-0.0002043199613104,-0.0002043199613104,0.0,0.0,True,True,False,False,0.0
2019-04-28 12:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,-0.0081894676846006,-0.0081894676846006,0.0,0.0,True,True,False,False,0.0
2019-04-28 16:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,0.00331190926276,0.00331190926276,0.0,0.0,True,True,False,False,0.0
2019-04-28 20:00:00,2019-04-28,BTCUSDT,BTCUSDT,1.0,0.0021158657904256,0.0021158657904256,0.0,0.0,True,True,False,False,0.0
2019-04-29 00:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,-0.0032507638072855,-0.0032507638072855,0.0,0.0,True,True,False,False,0.0
2019-04-29 04:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,-0.0041592316078967,-0.0041592316078967,0.0,0.0,True,True,False,False,0.0
2019-04-29 08:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,-0.0089877467368512,-0.0089877467368512,0.0,0.0,True,True,False,False,0.0
2019-04-29 12:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,0.0015156843706756,0.0015156843706756,0.0,0.0,True,True,False,False,0.0
2019-04-29 16:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,-0.0003339764766053,-0.0003339764766053,0.0,0.0,True,True,False,False,0.0
2019-04-29 20:00:00,2019-04-29,BTCUSDT,BTCUSDT,1.0,-0.0038467853092892,-0.0038467853092892,0.0,0.0,True,True,False,False,0.0
2019-04-30 00:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,0.0007684951485151,0.0007684951485151,0.0,0.0,True,True,False,False,0.0
2019-04-30 04:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,0.0121945614707008,0.0121945614707008,0.0,0.0,True,True,False,False,0.0
2019-04-30 08:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,0.0050154379379756,0.0050154379379756,0.0,0.0,True,True,False,False,0.0
2019-04-30 12:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,-0.0037009218420274,-0.0037009218420274,0.0,0.0,True,True,False,False,0.0
2019-04-30 16:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,0.0053433801981284,0.0053433801981284,0.0,0.0,True,True,False,False,0.0
2019-04-30 20:00:00,2019-04-30,BTCUSDT,BTCUSDT,1.0,0.0052886684546149,0.0052886684546149,0.0,0.0,True,True,False,False,0.0
2019-05-01 00:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,0.0008319389786779,0.0008319389786779,0.0,0.0,True,True,False,False,0.0
2019-05-01 04:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,0.0016326073149774,0.0016326073149774,0.0,0.0,True,True,False,False,0.0
2019-05-01 08:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,-0.001266285475575,-0.001266285475575,0.0,0.0,True,True,False,False,0.0
2019-05-01 12:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,0.0022519536538228,0.0022519536538228,0.0,0.0,True,True,False,False,0.0
2019-05-01 16:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,0.0029418285541815,0.0029418285541815,0.0,0.0,True,True,False,False,0.0
2019-05-01 20:00:00,2019-05-01,BTCUSDT,BTCUSDT,1.0,0.0008062119185614,0.0008062119185614,0.0,0.0,True,True,False,False,0.0
2019-05-02 00:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,0.0034839648522331,0.0034839648522331,0.0,0.0,True,True,False,False,0.0
2019-05-02 04:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,0.00741170965039,0.00741170965039,0.0,0.0,True,True,False,False,0.0
2019-05-02 08:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,0.0142498319985016,0.0142498319985016,0.0,0.0,True,True,False,False,0.0
2019-05-02 12:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,-0.0030792959436929,-0.0030792959436929,0.0,0.0,True,True,False,False,0.0
2019-05-02 16:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,-0.0025622028770759,-0.0025622028770759,0.0,0.0,True,True,False,False,0.0
2019-05-02 20:00:00,2019-05-02,BTCUSDT,BTCUSDT,1.0,0.0157640723337708,0.0157640723337708,0.0,0.0,True,True,False,False,0.0
2019-05-03 00:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,0.0207242277926538,0.0207242277926538,0.0,0.0,True,True,False,False,0.0
2019-05-03 04:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,0.0098154726264201,0.0098154726264201,0.0,0.0,True,True,False,False,0.0
2019-05-03 08:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,0.006261530623423,0.006261530623423,0.0,0.0,True,True,False,False,0.0
2019-05-03 12:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,-0.0050388802488335,-0.0050388802488335,0.0,0.0,True,True,False,False,0.0
2019-05-03 16:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,0.0025790921595596,0.0025790921595596,0.0,0.0,True,True,False,False,0.0
2019-05-03 20:00:00,2019-05-03,BTCUSDT,BTCUSDT,1.0,0.0123841744490005,0.0123841744490005,0.0,0.0,True,True,False,False,0.0
2019-05-04 00:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,-0.0051624008842985,-0.0051624008842985,0.0,0.0,True,True,False,False,0.0
2019-05-04 04:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,-0.004207079107191,-0.004207079107191,0.0,0.0,True,True,False,False,0.0
2019-05-04 08:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,-0.0256254803913948,-0.0256254803913948,0.0,0.0,True,True,False,False,0.0
2019-05-04 12:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,0.0070818391155058,0.0070818391155058,0.0,0.0,True,True,False,False,0.0
2019-05-04 16:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,0.0261056759734841,0.0261056759734841,0.0,0.0,True,True,False,False,0.0
2019-05-04 20:00:00,2019-05-04,BTCUSDT,BTCUSDT,1.0,-0.0027858545831939,-0.0027858545831939,0.0,0.0,True,True,False,False,0.0
2019-05-05 00:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,-0.0100134005136577,-0.0100134005136577,0.0,0.0,True,True,False,False,0.0
2019-05-05 04:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,0.0021789748045177,0.0021789748045177,0.0,0.0,True,True,False,False,0.0
2019-05-05 08:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,0.000433460366118,0.000433460366118,0.0,0.0,True,True,False,False,0.0
2019-05-05 12:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,-0.0002443657236345,-0.0002443657236345,0.0,0.0,True,True,False,False,0.0
2019-05-05 16:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,0.0012117261810862,0.0012117261810862,0.0,0.0,True,True,False,False,0.0
2019-05-05 20:00:00,2019-05-05,BTCUSDT,BTCUSDT,1.0,-0.0139050006752521,-0.0139050006752521,0.0,0.0,True,True,False,False,0.0
2019-05-06 00:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,-0.0104138317317231,-0.0104138317317231,0.0,0.0,True,True,False,False,0.0
2019-05-06 04:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,0.0116518807665011,0.0116518807665011,0.0,0.0,True,True,False,False,0.0
2019-05-06 08:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,0.0051405991577904,0.0051405991577904,0.0,0.0,True,True,False,False,0.0
2019-05-06 12:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,0.0103699541788664,0.0103699541788664,0.0,0.0,True,True,False,False,0.0
2019-05-06 16:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,-0.0073604459787821,-0.0073604459787821,0.0,0.0,True,True,False,False,0.0
2019-05-06 20:00:00,2019-05-06,BTCUSDT,BTCUSDT,1.0,0.0363983374479581,0.0363983374479581,0.0,0.0,True,True,False,False,0.0
2019-05-07 00:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,-0.0036511666946449,-0.0036511666946449,0.0,0.0,True,True,False,False,0.0
2019-05-07 04:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,0.0020875279053116,0.0020875279053116,0.0,0.0,True,True,False,False,0.0
2019-05-07 08:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,-0.0046589907929868,-0.0046589907929868,0.0,0.0,True,True,False,False,0.0
2019-05-07 12:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,0.0004966274939062,0.0004966274939062,0.0,0.0,True,True,False,False,0.0
2019-05-07 16:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,-0.012921100750143,-0.012921100750143,0.0,0.0,True,True,False,False,0.0
2019-05-07 20:00:00,2019-05-07,BTCUSDT,BTCUSDT,1.0,0.0056616618260312,0.0056616618260312,0.0,0.0,True,True,False,False,0.0
2019-05-08 00:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,0.0041534567918033,0.0041534567918033,0.0,0.0,True,True,False,False,0.0
2019-05-08 04:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,0.0054438960273448,0.0054438960273448,0.0,0.0,True,True,False,False,0.0
2019-05-08 08:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,0.0030222371967654,0.0030222371967654,0.0,0.0,True,True,False,False,0.0
2019-05-08 12:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,-0.0003846192605232,-0.0003846192605232,0.0,0.0,True,True,False,False,0.0
2019-05-08 16:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,0.0059882553577579,0.0059882553577579,0.0,0.0,True,True,False,False,0.0
2019-05-08 20:00:00,2019-05-08,BTCUSDT,BTCUSDT,1.0,0.0146727484387763,0.0146727484387763,0.0,0.0,True,True,False,False,0.0
