ts,always_daily,phase20_btc_3d_neg_k05,lag2_gt_2pct,lag2_gt_2p5pct,lag2_gt_3pct,lag2_gt_3p5pct,lag2_gt_4pct,lag3_gt_4pct,lag3_gt_5pct,lag3_gt_6pct
2020-03-05 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-05 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-05 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-05 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-05 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-05 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-06 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-07 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-08 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-09 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-10 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-11 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-12 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-13 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-14 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-15 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-16 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-17 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-18 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-19 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-20 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-21 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-22 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-23 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-24 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-25 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 08:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 12:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 16:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-26 20:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-27 00:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
2020-03-27 04:00:00,1.7183739223833063,1.7322011379178608,1.7134418610304643,1.7295367962368866,1.7327057802997423,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608,1.7322011379178608
