ts,selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,in_market,cash_day,equity,leader_gap_ret,missed_leader_bar,pain_bar
2020-02-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-02-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-02-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-02-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-02-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-02-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-03-31,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-04-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.844358512798652,0.0,False,False
2020-05-31,ETHUSDT,1.0,0.07194368873342838,1.0,0.0015,0.07044368873342838,0.07194368873342838,0.09512855209742899,1,0,1.974281929787089,0.023184863364000607,True,True
2020-06-01,ETHUSDT,1.0,-0.04238005075937634,0.0,0.0,-0.04238005075937634,-0.04238005075937634,0.004362224506109458,1,0,1.8906117613893927,0.0467422752654858,True,True
2020-06-02,ETHUSDT,1.0,0.02864835303521107,0.0,0.0,0.02864835303521107,0.02864835303521107,0.08714430894308944,1,0,1.9447746745821983,0.05849595590787837,True,True
2020-06-03,ETHUSDT,1.0,-0.0053574349746442484,0.0,0.0,-0.0053574349746442484,-0.0053574349746442484,0.037859312923580246,1,0,1.9343556707227894,0.043216747898224495,True,True
2020-06-04,ETHUSDT,1.0,-0.013075120266436424,0.0,0.0,-0.013075120266436424,-0.013075120266436424,0.009956042701375845,1,0,1.9090637376900257,0.02303116296781227,True,True
2020-06-05,ETHUSDT,1.0,0.007957338666000124,0.0,0.0,0.007957338666000124,0.007957338666000124,0.011388986732417505,1,0,1.9242548043858052,0.003431648066417381,True,False
2020-06-06,ETHUSDT,1.0,0.0108291311895512,0.0,0.0,0.0108291311895512,0.0108291311895512,0.068075117370892,1,0,1.9450928121046234,0.0572459861813408,True,True
2020-06-07,ETHUSDT,1.0,0.0075237160614982646,0.0,0.0,0.0075237160614982646,0.0075237160614982646,0.02910387668238812,1,0,1.9597271381361598,0.021580160620889854,True,True
2020-06-08,ETHUSDT,1.0,-0.010551948051948035,0.0,0.0,-0.010551948051948035,-0.010551948051948035,-0.0009793488250369187,1,0,1.9390481991785542,0.009572599226911116,True,False
2020-06-09,ETHUSDT,1.0,0.016324856439704716,0.0,0.0,0.016324856439704716,0.016324856439704716,0.01656856333115342,1,0,1.970702882659812,0.00024370689144870283,True,False
2020-06-10,ETHUSDT,1.0,-0.06969892646702724,0.0,0.0,-0.06969892646702724,-0.06969892646702724,-0.05038624277007875,1,0,1.8333470073529472,0.019312683696948496,True,False
2020-06-11,ETHUSDT,1.0,0.03054097436119907,0.0,0.0,0.03054097436119907,0.03054097436119907,0.05593197821177087,1,0,1.8893392112996945,0.025391003850571803,True,True
2020-06-12,ETHUSDT,1.0,0.0023573984424332117,0.0,0.0,0.0023573984424332117,0.0023573984424332117,0.014598540145985384,1,0,1.8937931366136405,0.012241141703552172,True,False
2020-06-13,ETHUSDT,1.0,-0.02662634916635165,0.0,0.0,-0.02662634916635165,-0.02662634916635165,-0.01065726397527822,1,0,1.8433683393093254,0.01596908519107343,True,False
2020-06-14,ETHUSDT,1.0,-0.003926306251887612,0.0,0.0,-0.003926306251887612,-0.003926306251887612,0.023815755037948305,1,0,1.8361307106741636,0.027742061289835918,True,True
2020-06-15,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-06-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8333765146081524,0.0,False,False
2020-07-06,LINKUSDT,1.0,0.06772105861946764,1.0,0.0015,0.06622105861946764,0.06772105861946764,0.19726644523345915,1,0,1.954784648253574,0.1295453866139915,True,True
2020-07-07,LINKUSDT,1.0,0.13518376187814418,0.0,0.0,0.13518376187814418,0.13518376187814418,0.5196747448979593,1,0,2.219039790666137,0.3844909830198151,True,True
2020-07-08,LINKUSDT,1.0,-0.0641205164109746,0.0,0.0,-0.0641205164109746,-0.0641205164109746,0.03629257398101626,1,0,2.0767538133521235,0.10041309039199087,True,True
2020-07-09,ETHUSDT,1.0,-0.0029754525167369206,2.0,0.003,-0.005975452516736921,-0.0029754525167369206,0.02881609755517789,1,0,2.0643442695514858,0.03179155007191481,True,True
2020-07-10,ETHUSDT,1.0,-0.00857995523501609,0.0,0.0,-0.00857995523501609,-0.00857995523501609,0.07725200351145478,1,0,2.046632288129072,0.08583195874647087,True,True
2020-07-11,ETHUSDT,1.0,0.015050796437978242,0.0,0.0,0.015050796437978242,0.015050796437978242,0.20249532740925336,1,0,2.0774357340810963,0.18744453097127511,True,True
2020-07-12,ETHUSDT,1.0,-0.01355080522262031,0.0,0.0,-0.01355080522262031,-0.01355080522262031,0.005748822365760686,1,0,2.0492848070860523,0.019299627588380996,True,False
2020-07-13,ETHUSDT,1.0,0.003924843423799507,0.0,0.0,0.003924843423799507,0.003924843423799507,0.13529247521987986,1,0,2.0573279290846362,0.13136763179608035,True,True
2020-07-14,ETHUSDT,1.0,-0.007611046414905953,0.0,0.0,-0.007611046414905953,-0.007611046414905953,0.06361210511430015,1,0,2.041669510725691,0.07122315152920611,True,True
2020-07-15,ETHUSDT,1.0,-0.02112233351494075,0.0,0.0,-0.02112233351494075,-0.02112233351494075,-0.006945290075672017,1,0,1.9985446863928569,0.014177043439268733,True,False
2020-07-16,ETHUSDT,1.0,-0.003853234576358333,0.0,0.0,-0.003853234576358333,-0.003853234576358333,0.024154589371980784,1,0,1.9908438249048508,0.028007823948339117,True,True
2020-07-17,ETHUSDT,1.0,0.012893798083122077,0.0,0.0,0.012893798083122077,0.012893798083122077,0.12978249475890968,1,0,2.016513363198204,0.1168886966757876,True,True
2020-07-18,ETHUSDT,1.0,0.014596681800823186,0.0,0.0,0.014596681800823186,0.014596681800823186,0.05041776720483715,1,0,2.0459477671079163,0.035821085404013964,True,True
2020-07-19,ETHUSDT,1.0,-0.012964744259964078,0.0,0.0,-0.012964744259964078,-0.012964744259964078,-0.005235101786406404,1,0,2.0194225775381174,0.007729642473557674,True,False
2020-07-20,ETHUSDT,1.0,0.04059150036015424,0.0,0.0,0.04059150036015424,0.04059150036015424,0.04672500212386388,1,0,2.1013939698215593,0.006133501763709637,True,False
2020-07-21,ETHUSDT,1.0,0.07390366057249897,0.0,0.0,0.07390366057249897,0.07390366057249897,0.07390366057249897,1,0,2.256694676496348,0.0,False,False
2020-07-22,ETHUSDT,1.0,0.04383104572685226,0.0,0.0,0.04383104572685226,0.04383104572685226,0.05749173238361749,1,0,2.3556079640534033,0.01366068665676523,True,False
2020-07-23,ETHUSDT,1.0,0.013984743915728126,0.0,0.0,0.013984743915728126,0.013984743915728126,0.023216000000000125,1,0,2.3885505381965397,0.009231256084272,True,False
2020-07-24,ETHUSDT,1.0,0.09353394232491508,0.0,0.0,0.09353394232491508,0.09353394232491508,0.17750266458965314,1,0,2.61196108647636,0.08396872226473806,True,True
2020-07-25,ETHUSDT,1.0,0.018803642796304754,0.0,0.0,0.018803642796304754,0.018803642796304754,0.03390892633337983,1,0,2.6610754697443095,0.015105283537075076,True,False
2020-07-26,ETHUSDT,1.0,0.03514469453376212,0.0,0.0,0.03514469453376212,0.03514469453376212,0.11059916186210783,1,0,2.7545981542597606,0.07545446732834571,True,True
2020-07-27,ETHUSDT,1.0,-0.016028329139875175,0.0,0.0,-0.016028329139875175,-0.016028329139875175,0.07540226567573427,1,0,2.7104465483951925,0.09143059481560945,True,True
2020-07-28,ETHUSDT,1.0,0.0029674527259526684,0.0,0.0,0.0029674527259526684,0.0029674527259526684,0.056363715315471685,1,0,2.718489670393777,0.05339626258951902,True,True
2020-07-29,ETHUSDT,1.0,0.054011519939567654,0.0,0.0,0.054011519939567654,0.054011519939567654,0.054011519939567654,1,0,2.865319429431759,0.0,False,False
2020-07-30,ETHUSDT,1.0,0.03422223549437087,0.0,0.0,0.03422223549437087,0.03422223549437087,0.06272533595542451,1,0,2.963377065712369,0.028503100461053643,True,True
2020-07-31,ETHUSDT,1.0,0.1174313516010741,0.0,0.0,0.1174313516010741,0.1174313516010741,0.15210918114143923,1,0,3.311370439842597,0.034677829540365135,True,True
2020-08-01,ETHUSDT,1.0,-0.03767441860465115,0.0,0.0,-0.03767441860465115,-0.03767441860465115,-0.005213338458581629,1,0,3.1866164837368993,0.03246108014606952,True,True
2020-08-02,BTCUSDT,1.0,0.013409385485961378,2.0,0.003,0.010409385485961379,0.013409385485961378,0.1169850508368151,1,0,3.219787203112036,0.10357566535085372,True,True
2020-08-03,BNBUSDT,1.0,0.010494140695860521,2.0,0.003,0.007494140695860521,0.010494140695860521,0.06686341916931537,1,0,3.243916741422889,0.056369278473454854,True,True
2020-08-04,BNBUSDT,1.0,0.04447576048613655,0.0,0.0,0.04447576048613655,0.04447576048613655,0.04940506452393989,1,0,3.388192405451382,0.004929304037803339,True,False
2020-08-05,BNBUSDT,1.0,-0.022519851500464094,0.0,0.0,-0.022519851500464094,-0.022519851500464094,0.07443335118054017,1,0,3.3118908156256164,0.09695320268100427,True,True
2020-08-06,BNBUSDT,1.0,-0.018304342665734774,0.0,0.0,-0.018304342665734774,-0.018304342665734774,-0.010328014617511538,1,0,3.2512688312649054,0.007976328048223236,True,False
2020-08-07,BNBUSDT,1.0,0.026468388835901413,0.0,0.0,0.026468388835901413,0.026468388835901413,0.25479335742353326,1,0,3.3373246789008717,0.22832496858763185,True,True
2020-08-08,BNBUSDT,1.0,-0.02187284608740414,0.0,0.0,-0.02187284608740414,-0.02187284608740414,0.08663734430692482,1,0,3.2643278898555774,0.10851019039432896,True,True
2020-08-09,BNBUSDT,1.0,0.009584336812059613,0.0,0.0,0.009584336812059613,0.009584336812059613,0.04938875305623469,1,0,3.2956143078169533,0.03980441624417508,True,True
2020-08-10,BNBUSDT,1.0,-0.0594913614496686,0.0,0.0,-0.0594913614496686,-0.0594913614496686,-0.029926756694895862,1,0,3.0995537258319157,0.02956460475477274,True,True
2020-08-11,BTCUSDT,1.0,0.015120153650606483,2.0,0.003,0.012120153650606483,0.015120153650606483,0.26670564972186095,1,0,3.1371207932373086,0.25158549607125447,True,True
2020-08-12,BTCUSDT,1.0,0.0186495888650704,0.0,0.0,0.0186495888650704,0.0186495888650704,0.10846953937592874,1,0,3.195626806251248,0.08981995051085834,True,True
2020-08-13,BTCUSDT,1.0,-0.0016519524617996106,0.0,0.0,-0.0016519524617996106,-0.0016519524617996106,0.10411081322609461,1,0,3.1903477826816684,0.10576276568789422,True,True
2020-08-14,BTCUSDT,1.0,0.007810865827589497,0.0,0.0,0.007810865827589497,0.007810865827589497,0.1339297297934825,1,0,3.2152671611555426,0.126118863965893,True,True
2020-08-15,BTCUSDT,1.0,0.004944146333232036,0.0,0.0,0.004944146333232036,0.004944146333232036,0.1179730799683294,1,0,3.231163912500731,0.11302893363509736,True,True
2020-08-16,BNBUSDT,1.0,-0.00139827446980334,2.0,0.003,-0.00439827446980334,-0.00139827446980334,0.07507082152974509,1,0,3.216952366756629,0.07646909599954843,True,True
2020-08-17,BNBUSDT,1.0,-0.022369669860104358,0.0,0.0,-0.022369669860104358,-0.022369669860104358,-0.020747754647357786,1,0,3.144990204356602,0.001621915212746572,True,False
2020-08-18,BNBUSDT,1.0,-0.025876667900132766,0.0,0.0,-0.025876667900132766,-0.025876667900132766,-0.0003952398302938809,1,0,3.0636083372892955,0.025481428069838885,True,True
2020-08-19,BNBUSDT,1.0,0.03185094810981348,0.0,0.0,0.03185094810981348,0.03185094810981348,0.0370090634441087,1,0,3.161187167469089,0.005158115334295221,True,False
2020-08-20,BNBUSDT,1.0,-0.04287793215758284,0.0,0.0,-0.04287793215758284,-0.04287793215758284,-0.018110991598592974,1,0,3.025641998564928,0.02476694055898987,True,True
2020-08-21,BTCUSDT,1.0,0.01141411145625737,2.0,0.003,0.00841411145625737,0.01141411145625737,0.1428013735767215,1,0,3.051100087567587,0.13138726212046414,True,True
2020-08-22,ETHUSDT,1.0,-0.011461390547515493,2.0,0.003,-0.014461390547515492,-0.011461390547515493,0.005646902507888907,1,0,3.0069769376017135,0.0171082930554044,True,False
2020-08-23,ETHUSDT,1.0,0.04343374881625772,0.0,0.0,0.04343374881625772,0.04343374881625772,0.04343374881625772,1,0,3.1375812186057863,0.0,False,False
2020-08-24,ETHUSDT,1.0,-0.06070937990580849,0.0,0.0,-0.06070937990580849,-0.06070937990580849,-0.0354379176925782,1,0,2.947100608420118,0.02527146221323029,True,True
2020-08-25,ETHUSDT,1.0,0.0075209568328415966,0.0,0.0,0.0075209568328415966,0.0075209568328415966,0.07676178062395511,1,0,2.969265624878087,0.06924082379111351,True,True
2020-08-26,ETHUSDT,1.0,-0.006583551489074968,0.0,0.0,-0.006583551489074968,-0.006583551489074968,0.04111730233019073,1,0,2.9497173117519617,0.0477008538192657,True,True
2020-08-27,ETHUSDT,1.0,0.030892060427375023,0.0,0.0,0.030892060427375023,0.030892060427375023,0.04112673340953221,1,0,3.0408401571902774,0.010234672982157189,True,False
2020-08-28,ETHUSDT,1.0,0.008959530257396597,0.0,0.0,0.008959530257396597,0.008959530257396597,0.08203985265232427,1,0,3.0680846565865303,0.07308032239492768,True,True
2020-08-29,ETHUSDT,1.0,0.07598143735105989,0.0,0.0,0.07598143735105989,0.07598143735105989,0.10391434088116558,1,0,3.301202138708708,0.02793290353010569,True,True
2020-08-30,ETHUSDT,1.0,0.01130694269594823,0.0,0.0,0.01130694269594823,0.01130694269594823,0.08197329376854601,1,0,3.338528642118829,0.07066635107259778,True,True
2020-08-31,ETHUSDT,1.0,0.09592198990294842,0.0,0.0,0.09592198990294842,0.09592198990294842,0.18820706205005155,1,0,3.6587669528188553,0.09228507214710313,True,True
2020-09-01,ETHUSDT,1.0,-0.07551535549011357,0.0,0.0,-0.07551535549011357,-0.07551535549011357,0.0025260294379585435,1,0,3.38247386572126,0.07804138492807211,True,True
2020-09-02,ETHUSDT,1.0,-0.13219567690557454,0.0,0.0,-0.13219567690557454,-0.13219567690557454,0.15859669469411442,1,0,2.9353254434268226,0.29079237159968896,True,True
2020-09-03,BTCUSDT,1.0,0.03011581869369917,2.0,0.003,0.02711581869369917,0.03011581869369917,0.07516409062036833,1,0,3.014919195957787,0.04504827192666916,True,True
2020-09-04,BTCUSDT,1.0,-0.02676175661122404,0.0,0.0,-0.02676175661122404,-0.02676175661122404,-0.02676175661122404,1,0,2.9342346622330573,0.0,False,False
