ts,selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,in_market,cash_day,equity,leader_gap_ret,missed_leader_bar,pain_bar
2019-12-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2019-12-31,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-01-31,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,1.8162493671630504,0.0,False,False
2020-02-09,LINKUSDT,1.0,-0.030991558162827282,1.0,0.0015,-0.03249155816282728,-0.030991558162827282,0.03143970467596402,1,0,1.7572365952116737,0.0624312628387913,True,True
2020-02-10,LINKUSDT,1.0,0.17922745260173656,0.0,0.0,0.17922745260173656,0.17922745260173656,0.17922745260173656,1,0,2.0721816337900107,0.0,False,False
2020-02-11,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,0,1,2.069073361339326,0.0,False,False
2020-02-12,ETHUSDT,1.0,0.009708737864077666,1.0,0.0015,0.008208737864077666,0.009708737864077666,0.07499917836132375,1,0,2.0860578421841063,0.06529044049724608,True,True
2020-02-13,ETHUSDT,1.0,0.06272361359570655,0.0,0.0,0.06272361359570655,0.06272361359570655,0.14175158003353538,1,0,2.2169029282155557,0.07902796643782883,True,True
2020-02-14,ETHUSDT,1.0,-0.07108539365246358,0.0,0.0,-0.07108539365246358,-0.07108539365246358,-0.023023045639403605,1,0,2.0593135108740537,0.048062348013059975,True,True
2020-02-15,ETHUSDT,1.0,-0.022765025672002337,0.0,0.0,-0.022765025672002337,-0.022765025672002337,0.030642214564880588,1,0,2.012433185932305,0.053407240236882925,True,True
2020-02-16,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-02-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-03-31,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-04-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.0094145361534066,0.0,False,False
2020-05-30,LINKUSDT,1.0,-0.010846921916529029,1.0,0.0015,-0.012346921916529028,-0.010846921916529029,-0.010846921916529029,1,0,1.9846044517775823,0.0,False,False
2020-05-31,ETHUSDT,1.0,0.07194368873342838,2.0,0.003,0.06894368873342838,0.07194368873342838,0.09512855209742899,1,0,2.1214304033599123,0.023184863364000607,True,True
2020-06-01,ETHUSDT,1.0,-0.04238005075937634,0.0,0.0,-0.04238005075937634,-0.04238005075937634,0.004362224506109458,1,0,2.031524075183035,0.0467422752654858,True,True
2020-06-02,ETHUSDT,1.0,0.02864835303521107,0.0,0.0,0.02864835303521107,0.02864835303521107,0.08714430894308944,1,0,2.0897238940884093,0.05849595590787837,True,True
2020-06-03,ETHUSDT,1.0,-0.0053574349746442484,0.0,0.0,-0.0053574349746442484,-0.0053574349746442484,0.037859312923580246,1,0,2.0785283342108705,0.043216747898224495,True,True
2020-06-04,ETHUSDT,1.0,-0.013075120266436424,0.0,0.0,-0.013075120266436424,-0.013075120266436424,0.009956042701375845,1,0,2.0513513262638674,0.02303116296781227,True,True
2020-06-05,ETHUSDT,1.0,0.007957338666000124,0.0,0.0,0.007957338666000124,0.007957338666000124,0.011388986732417505,1,0,2.0676746234898977,0.003431648066417381,True,False
2020-06-06,ETHUSDT,1.0,0.0108291311895512,0.0,0.0,0.0108291311895512,0.0108291311895512,0.068075117370892,1,0,2.090065743244976,0.0572459861813408,True,True
2020-06-07,ETHUSDT,1.0,0.0075237160614982646,0.0,0.0,0.0075237160614982646,0.0075237160614982646,0.02910387668238812,1,0,2.1057908044470155,0.021580160620889854,True,True
2020-06-08,ETHUSDT,1.0,-0.010551948051948035,0.0,0.0,-0.010551948051948035,-0.010551948051948035,-0.0009793488250369187,1,0,2.083570609270221,0.009572599226911116,True,False
2020-06-09,ETHUSDT,1.0,0.016324856439704716,0.0,0.0,0.016324856439704716,0.016324856439704716,0.01656856333115342,1,0,2.1175846003485455,0.00024370689144870283,True,False
2020-06-10,ETHUSDT,1.0,-0.06969892646702724,0.0,0.0,-0.06969892646702724,-0.06969892646702724,-0.05038624277007875,1,0,1.9699912270011428,0.019312683696948496,True,False
2020-06-11,ETHUSDT,1.0,0.03054097436119907,0.0,0.0,0.03054097436119907,0.03054097436119907,0.05593197821177087,1,0,2.030156678556772,0.025391003850571803,True,True
2020-06-12,ETHUSDT,1.0,0.0023573984424332117,0.0,0.0,0.0023573984424332117,0.0023573984424332117,0.014598540145985384,1,0,2.034942566748697,0.012241141703552172,True,False
2020-06-13,ETHUSDT,1.0,-0.02662634916635165,0.0,0.0,-0.02662634916635165,-0.02662634916635165,-0.01065726397527822,1,0,1.9807594754329743,0.01596908519107343,True,False
2020-06-14,ETHUSDT,1.0,-0.003926306251887612,0.0,0.0,-0.003926306251887612,-0.003926306251887612,0.023815755037948305,1,0,1.9729824071210962,0.027742061289835918,True,True
2020-06-15,ETHUSDT,1.0,0.019232435242138024,0.0,0.0,0.019232435242138024,0.019232435242138024,0.0312675052197382,1,0,2.0109276634999302,0.012035069977600177,True,False
2020-06-16,ETHUSDT,1.0,-0.006289842753931185,0.0,0.0,-0.006289842753931185,-0.006289842753931185,0.05350157728706617,1,0,1.9982792447069855,0.059791420040997356,True,True
2020-06-17,ETHUSDT,1.0,-0.010905824993584723,0.0,0.0,-0.010905824993584723,-0.010905824993584723,-0.005857077702297264,1,0,1.9764863609758985,0.005048747291287459,True,False
2020-06-18,LINKUSDT,1.0,-0.010503440782325235,2.0,0.003,-0.013503440782325234,-0.010503440782325235,-0.0071617497456765156,1,0,1.9497969944433868,0.0033416910366487196,True,False
2020-06-19,LINKUSDT,1.0,0.01915568570034165,0.0,0.0,0.01915568570034165,0.01915568570034165,0.01915568570034165,1,0,1.9871466928484152,0.0,False,False
2020-06-20,LINKUSDT,1.0,0.0011253441877168147,0.0,0.0,0.0011253441877168147,0.0011253441877168147,0.0011253441877168147,1,0,1.9893829168293529,0.0,False,False
2020-06-21,LINKUSDT,1.0,0.07244331770783519,0.0,0.0,0.07244331770783519,0.07244331770783519,0.07244331770783519,1,0,2.1335004155157615,0.0,False,False
2020-06-22,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,0,1,2.130300164892488,0.0,False,False
2020-06-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,2.130300164892488,0.0,False,False
2020-06-24,ETHUSDT,1.0,-0.00886691107511306,1.0,0.0015,-0.01036691107511306,-0.00886691107511306,0.022496016994158374,1,0,2.108215532519749,0.031362928069271434,True,True
2020-06-25,ETHUSDT,1.0,-0.012301075268817296,0.0,0.0,-0.012301075268817296,-0.012301075268817296,0.017473435655253944,1,0,2.082282214571334,0.02977451092407124,True,True
2020-06-26,ETHUSDT,1.0,-0.03788538582128542,0.0,0.0,-0.03788538582128542,-0.03788538582128542,-0.01639451617022525,1,0,2.003394149483498,0.021490869651060174,True,True
2020-06-27,ETHUSDT,1.0,0.018059201593192853,0.0,0.0,0.018059201593192853,0.018059201593192853,0.037477384337037956,1,0,2.0395738482996437,0.019418182743845103,True,False
2020-06-28,ETHUSDT,1.0,0.013337482772417975,0.0,0.0,0.013337482772417975,0.013337482772417975,0.04534130543099146,1,0,2.0667766293644143,0.03200382265857349,True,True
2020-06-29,ETHUSDT,1.0,-0.010222436713026029,0.0,0.0,-0.010222436713026029,-0.010222436713026029,0.01050030883261277,1,0,2.045649136070775,0.0207227455456388,True,True
2020-06-30,ETHUSDT,1.0,0.023891843971631355,0.0,0.0,0.023891843971631355,0.023891843971631355,0.1665260874804193,1,0,2.0945234660504806,0.14263424350878795,True,True
2020-07-01,LINKUSDT,1.0,0.019737820553678898,2.0,0.003,0.0167378205536789,0.019737820553678898,0.019737820553678898,1,0,2.1295812239707033,0.0,False,False
2020-07-02,LINKUSDT,1.0,-0.01431369280773398,0.0,0.0,-0.01431369280773398,-0.01431369280773398,0.03917769884834765,1,0,2.0990990525216686,0.05349139165608163,True,True
2020-07-03,LINKUSDT,1.0,0.01883362573717484,0.0,0.0,0.01883362573717484,0.01883362573717484,0.03625064733298822,1,0,2.13863269846212,0.017417021595813376,True,False
2020-07-04,LINKUSDT,1.0,-0.015788381742738666,0.0,0.0,-0.015788381742738666,-0.015788381742738666,0.00356718192627814,1,0,2.1048671490112967,0.019355563669016806,True,False
2020-07-05,ADAUSDT,1.0,0.07123203913176401,2.0,0.003,0.06823203913176401,0.07123203913176401,0.13739198402014852,1,0,2.2484865266898004,0.0661599448883845,True,True
2020-07-06,LINKUSDT,1.0,0.06772105861946764,2.0,0.003,0.06472105861946764,0.06772105861946764,0.19726644523345915,1,0,2.394010954988774,0.1295453866139915,True,True
2020-07-07,LINKUSDT,1.0,0.13518376187814418,0.0,0.0,0.13518376187814418,0.13518376187814418,0.5196747448979593,1,0,2.717642361861645,0.3844909830198151,True,True
2020-07-08,LINKUSDT,1.0,-0.0641205164109746,0.0,0.0,-0.0641205164109746,-0.0641205164109746,0.03629257398101626,1,0,2.543385730198736,0.10041309039199087,True,True
2020-07-09,ETHUSDT,1.0,-0.0029754525167369206,2.0,0.003,-0.005975452516736921,-0.0029754525167369206,0.02881609755517789,1,0,2.528187849536187,0.03179155007191481,True,True
2020-07-10,ETHUSDT,1.0,-0.00857995523501609,0.0,0.0,-0.00857995523501609,-0.00857995523501609,0.07725200351145478,1,0,2.506496110961455,0.08583195874647087,True,True
2020-07-11,ETHUSDT,1.0,0.015050796437978242,0.0,0.0,0.015050796437978242,0.015050796437978242,0.20249532740925336,1,0,2.54422087370012,0.18744453097127511,True,True
2020-07-12,ETHUSDT,1.0,-0.01355080522262031,0.0,0.0,-0.01355080522262031,-0.01355080522262031,0.005748822365760686,1,0,2.5097446321972847,0.019299627588380996,True,False
