ts,selected,gross_exposure,raw_strategy_ret,turnover,cost,strategy_ret,selected_ret_next,best_available_next,equity,in_market,leader_gap_ret,missed_leader_bar,pain_bar,model_key,overlay_name,base_strategy_ret,realized_vol_slow,leverage,notional_exposure,turnover_lev,financing_cost,trading_cost_lev,strategy_ret_lev,equity_lev
2020-12-08,BTCUSDT,1.0,0.01185159879524833,0.0,0.0,0.01185159879524833,0.01185159879524833,0.04787535410764887,10.600502875950133,1,0.03602375531240054,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.01185159879524833,0.9664831296683065,1.0,1.0,0.0,0.0,0.0,0.01185159879524833,28.227508410392694
2020-12-09,BTCUSDT,1.0,-0.015460097684733665,0.0,0.0,-0.015460097684733665,-0.015460097684733665,-0.015460097684733665,10.436618065980642,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.015460097684733665,0.9622247514323241,1.0,1.0,0.0,0.0,0.0,-0.015460097684733665,27.791108372971383
2020-12-10,BTCUSDT,1.0,-0.011947653828097482,0.0,0.0,-0.011947653828097482,-0.011947653828097482,-0.011739594450373536,10.311924966192237,1,0.0002080593777239459,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.011947653828097482,0.9576222048433342,1.0,1.0,0.0,0.0,0.0,-0.011947653828097482,27.45906983063198
2020-12-11,BTCUSDT,1.0,0.04281089544385752,0.0,0.0,0.04281089544385752,0.04281089544385752,0.061911357340720174,10.753387707744796,1,0.019100461896862653,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.04281089544385752,0.9546702566111942,1.0,1.0,0.0,0.0,0.0,0.04281089544385752,28.63461719813675
2020-12-12,BTCUSDT,1.0,0.019475040526480303,0.0,0.0,0.019475040526480303,0.019475040526480303,0.07317073170731714,10.96281036915008,1,0.053695691180836835,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.019475040526480303,0.94941415063278,1.0,1.0,0.0,0.0,0.0,0.019475040526480303,29.19227752853071
2020-12-13,BTCUSDT,1.0,0.005118646737234167,0.0,0.0,0.005118646737234167,0.005118646737234167,0.030572504219135377,11.018925122677047,1,0.02545385748190121,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.005118646737234167,0.9439808072773779,1.0,1.0,0.0,0.0,0.0,0.005118646737234167,29.341702484654558
2020-12-14,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,11.002396734993031,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.0015,0.9387257109472129,0.0,0.0,1.0,0.0,0.0015,-0.0015,29.29768993092758
2020-12-15,BTCUSDT,1.0,0.098272816981813,1.0,0.0015,0.096772816981813,0.098272816981813,0.2168700446648002,12.067129660589808,1,0.1185972276829872,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.096772816981813,0.9509836959396524,1.0,1.0,1.0,0.0,0.0015,0.096772816981813,32.13290991660314
2020-12-16,BTCUSDT,1.0,0.06850735299631783,0.0,0.0,0.06850735299631783,0.06850735299631783,0.08683021304067151,12.893816771900172,1,0.018322860044353684,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.06850735299631783,0.9530352368988998,1.0,1.0,0.0,0.0,0.0,0.06850735299631783,34.334250519058756
2020-12-17,BTCUSDT,1.0,0.013608274013078736,0.0,0.0,0.013608274013078736,0.013608274013078736,0.08246708246708234,13.06927936360662,1,0.0688588084540036,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.013608274013078736,0.9475655394118154,1.0,1.0,0.0,0.0,0.0,0.013608274013078736,34.8014804081558
2020-12-18,BTCUSDT,1.0,0.030908726602182357,0.0,0.0,0.030908726602182357,0.030908726602182357,0.09612218767148328,13.47323414634388,1,0.06521346106930093,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.030908726602182357,0.9430138487800357,1.0,1.0,0.0,0.0,0.0,0.030908726602182357,35.87714985144269
2020-12-19,BTCUSDT,1.0,-0.015367978906547508,0.0,0.0,-0.015367978906547508,-0.015367978906547508,-0.000640204865556937,13.266177768179892,1,0.014727774040990571,True,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.015367978906547508,0.9391169548448498,1.0,1.0,0.0,0.0,0.0,-0.015367978906547508,35.325790569298675
2020-12-20,BTCUSDT,1.0,-0.03137044073207507,0.0,0.0,-0.03137044073207507,-0.03137044073207507,-0.03137044073207507,12.850011924762033,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.03137044073207507,0.9376354346125584,1.0,1.0,0.0,0.0,0.0,-0.03137044073207507,34.217604949930795
2020-12-21,BTCUSDT,1.0,0.04802350029995983,0.0,0.0,0.04802350029995983,0.04802350029995983,0.09449497367161319,13.46711447628533,1,0.04647147337165336,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.04802350029995983,0.935443064397442,1.0,1.0,0.0,0.0,0.0,0.04802350029995983,35.860854111507706
2020-12-22,BTCUSDT,1.0,-0.024275969003968445,0.0,0.0,-0.024275969003968445,-0.024275969003968445,-0.024275969003968445,13.140187222686132,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.024275969003968445,0.9327724214006459,1.0,1.0,0.0,0.0,0.0,-0.024275969003968445,34.99029712864091
2020-12-23,BTCUSDT,1.0,0.021368102627496777,0.0,0.0,0.021368102627496777,0.021368102627496777,0.299923224568138,13.42096809180501,1,0.27855512194064125,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.021368102627496777,0.9276825792079781,1.0,1.0,0.0,0.0,0.0,0.021368102627496777,35.737973388652314
2020-12-24,BTCUSDT,1.0,0.04143713230955948,0.0,0.0,0.04143713230955948,0.04143713230955948,0.149824529829929,13.97709452234751,1,0.10838739752036952,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.04143713230955948,0.9245309664301857,1.0,1.0,0.0,0.0,0.0,0.04143713230955948,37.218852520433416
2020-12-25,BTCUSDT,1.0,0.07206564135434457,0.0,0.0,0.07206564135434457,0.07206564135434457,0.07206564135434457,14.98436280337078,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.07206564135434457,0.9277259285289251,1.0,1.0,0.0,0.0,0.0,0.07206564135434457,39.90105299779121
2020-12-26,BTCUSDT,1.0,-0.007991804748278653,0.0,0.0,-0.007991804748278653,-0.007991804748278653,0.10684005864728752,14.864610701568871,1,0.11483186339556617,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.007991804748278653,0.9232281676530815,1.0,1.0,0.0,0.0,0.0,-0.007991804748278653,39.58217157298215
2020-12-27,BTCUSDT,1.0,0.03035386653658856,0.0,0.0,0.03035386653658856,0.03035386653658856,0.139652162668908,15.31580911092264,1,0.10929829613231945,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.03035386653658856,0.9187501860888965,1.0,1.0,0.0,0.0,0.0,0.03035386653658856,40.7836435261368
2020-12-28,BTCUSDT,1.0,0.011284957833276321,0.0,0.0,0.011284957833276321,0.011284957833276321,0.08169285754807953,15.48864737092191,1,0.07040789971480321,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.011284957833276321,0.9134585838378068,1.0,1.0,0.0,0.0,0.0,0.011284957833276321,41.24388522361662
2020-12-29,BTCUSDT,1.0,0.05442906700748584,0.0,0.0,0.05442906700748584,0.05442906700748584,0.05442906700748584,16.33167999652914,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.05442906700748584,0.9124494528361333,1.0,1.0,0.0,0.0,0.0,0.05442906700748584,43.488751416101906
2020-12-30,BTCUSDT,1.0,0.0016654233998740775,0.0,0.0,0.0016654233998740775,0.0016654233998740775,0.03884000378465324,16.358879158554615,1,0.037174580384779166,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0016654233998740775,0.9074322462675846,1.0,1.0,0.0,0.0,0.0,0.0016654233998740775,43.56117860034159
2020-12-31,BTCUSDT,1.0,0.014108187665241134,0.0,0.0,0.014108187665241134,0.014108187665241134,0.08137893346691549,16.589673295716505,1,0.06727074580167436,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.014108187665241134,0.902218934339506,1.0,1.0,0.0,0.0,0.0,0.014108187665241134,44.1757478829543
2021-01-01,BTCUSDT,1.0,0.09704998245924479,0.0,0.0,0.09704998245924479,0.09704998245924479,0.09704998245924479,18.199700798070392,1,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.09704998245924479,0.9137814050875972,1.0,1.0,0.0,0.0,0.0,0.09704998245924479,48.46300344011903
2021-01-02,BTCUSDT,1.0,0.025536440206810118,0.0,0.0,0.025536440206810118,0.025536440206810118,0.26301384011567874,18.66445636928215,1,0.23747739990886862,True,True,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.025536440206810118,0.9088946144561773,1.0,1.0,0.0,0.0,0.0,0.025536440206810118,49.700576029710064
2021-01-03,CASH,0.0,0.0,1.0,0.0015,-0.0015,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,-0.0015,0.9040425910620271,0.0,0.0,1.0,0.0,0.0015,-0.0015,49.6260251656655
2021-01-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8992117782286156,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8944021741967143,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8896137750068978,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8848465745545641,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8801005646437727,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8753757350399259,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8706720735213169,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8659895659295723,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8613281962190125,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8566879465049527,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8520687971109712,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.847470726615162,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8428937118954001,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8383377281736363,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8338027490592458,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8292887465914482,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8247956912808224,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8203235521499336,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8158722967730907,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8114418913152579,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8070323005701319,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.8026434879974068,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7982754157592448,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7939280447559661,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7896013346609777,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-29,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7852952439549563,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-30,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7810097299593003,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-01-31,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7767447488688701,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7725002557840247,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7682762047419774,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7640725487474812,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7598892398028552,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7557262289373731,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7515834662360203,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-07,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7474609008676372,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-08,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7433584811124582,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-09,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7392761543890638,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-10,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7352138672807528,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-11,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7311715655613499,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-12,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7271491942204596,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-13,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7231466974881791,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-14,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.719164018859278,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-15,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7152011011168616,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-16,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7112578863555221,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-17,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.707334316003993,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-18,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.7034303308473155,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-19,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6995458710485265,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-20,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6956808761698785,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-21,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6918352851936008,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-22,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6880090365422129,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-23,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6842020680983963,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-24,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6804143172244377,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-25,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6766457207812479,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-26,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6728962151469703,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-27,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6691657362351826,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-02-28,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6654542195127022,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-01,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6617616000170053,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-02,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6580878123732626,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-03,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.654432790811005,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-04,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6507964691804231,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-05,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6471787809683095,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
2021-03-06,CASH,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636459684728226,0,0.0,False,False,phase45_without_BNBUSDT_and_DOGEUSDT,vol_target_slow_lmax_1p50,0.0,0.6435796593136506,0.0,0.0,0.0,0.0,0.0,0.0,49.6260251656655
